,Checked,Protein FDR Confidence: Combined,Master,Unique Sequence ID,Protein Group IDs,Accession,Description,Exp. q-value: Combined,Sum PEP Score,# Decoy Protein: Combined,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,Coverage [%] (by Search Engine): Mascot,Coverage [%] (by Search Engine): Sequest HT,# PSMs (by Search Engine): Mascot,# PSMs (by Search Engine): Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundances (by Bio. Rep.): Cntrol 1,Abundances (by Bio. Rep.): Cntrol 2,Abundances (by Bio. Rep.): Cntrol 3,Abundances (by Bio. Rep.): Sample- A1,Abundances (by Bio. Rep.): Sample- A2,Abundances (by Bio. Rep.): Sample- A3,Abundances (by Bio. Rep.): Sample- B1,Abundances (by Bio. Rep.): Sample- B2,Abundances (by Bio. Rep.): Sample- B3,Abundances (by Bio. Rep.): Sample- C1,Abundances (by Bio. Rep.): Sample- C2,Abundances (by Bio. Rep.): Sample- C3,normalized Abundances (by Bio. Rep.): Cntrol 1,normalized Abundances (by Bio. Rep.): Cntrol 2,normalized Abundances (by Bio. Rep.): Sample- A1,normalized Abundances (by Bio. Rep.): Sample- A2,normalized Abundances (by Bio. Rep.): Sample- A3,normalized Abundances (by Bio. Rep.): Sample- B1,normalized Abundances (by Bio. Rep.): Sample- B2,normalized Abundances (by Bio. Rep.): Sample- B3,average_normalized  (by Bio. Rep.): Sample- A,P VALUE of  (by Bio. Rep.): Sample- A,average_normalized  (by Bio. Rep.): Sample- ,P VALUE of  (by Bio. Rep.): Sample- ,average_normalized  (by Bio. Rep.): Sample- B,P VALUE of  (by Bio. Rep.): Sample- B,average_normalized_of_CONTROL
126,False,High,Master Protein,-7.575182119282234e+18,371,NP_002620.1,PGAM1#5223#phosphoglycerate mutase 1 isoform 1 [Homo sapiens],0,255.741,0,81,20,512,5,14,1,254,28.8,7.18,2100,887.95,81,81,235,277,20,18,8,7371.4,7171.1,7705.0,6848.9,6570.3,7144.8,6772.6,6495.7,6912.2,6870.9,6627.7,7115.1,6974.311592018374,6485.330557334309,6720.754520639725,6060.630472358292,6791.359740400217,6772.6,6092.072920347686,6395.5519057535275,6390.6924964990085,0.5021078326072186,6781.979870200108,0.8662083836684893,6243.812413050607,0.25701956137514825,6729.821074676342
127,False,High,Master Protein,-3.283541064302857e+18,1363,NP_036565.2,SF3B1#23451#splicing factor 3B subunit 1 isoform 1 [Homo sapiens],0,255.664,0,36,33,368,29,33,1,1304,145.7,7.09,1499,543.51,34,35,175,193,31,31,0,6191.4,4535.5,4681.6,5983.9,4510.1,4627.8,6320.0,4800.7,4880.9,6454.6,4812.4,5008.4,5857.876765719207,4101.771937748707,5871.938994007221,4160.243747375787,4398.87115197404,6320.0,4502.396118772901,4516.0801621469855,5016.0913706915035,0.9790914061767948,5359.43557598702,0.7981889290665111,4509.238140459944,0.6867906871091749,4979.824351733957
128,False,High,Master Protein,-2.6518735679542067e+18,1525,NP_064502.9,"LARS1#51520#leucine--tRNA ligase, cytoplasmic isoform 1 [Homo sapiens]",0,253.97,0,34,33,388,0,33,1,1176,134.4,7.3,2891,631.67,32,34,185,203,32,32,0,7086.9,6035.7,5581.3,7008.9,6066.5,5516.7,6828.8,5937.1,5334.0,6711.9,5653.0,5253.3,6705.137263135227,5458.5084080409815,6877.760860826085,5595.911109167249,5243.798885884262,6828.8,5568.182972642863,4935.313484171366,6236.835984996667,0.8783202560333474,6036.299442942131,0.9682901775062164,5251.748228407115,0.39106318841725873,6081.822835588104
129,False,High,Master Protein,6.71348607938673e+18,3784,XP_011543629.1,SERPINH1#871#serpin H1 isoform X1 [Homo sapiens],0,251.047,0,56,21,381,21,21,1,418,46.4,8.69,2136,693.04,56,52,184,197,21,18,0,7308.5,6203.7,6384.0,7204.7,6246.4,6137.3,7736.2,6782.5,6652.1,7640.1,6524.2,6546.5,6914.799938989377,5610.442634816813,7069.897369629142,5761.855955213435,5833.698932756445,7736.2,6361.051862348659,6154.892918645734,6415.8766624212885,0.8834703262284397,6784.9494663782225,0.70001862312793,6257.972390497196,0.9954760353276627,6262.621286903095
130,False,High,Master Protein,8.956218171446358e+18,4305,NP_001171725.1,ESYT1#23344#extended synaptotagmin-1 isoform 1 [Homo sapiens],0,250.916,0,44,31,296,0,31,1,1114,123.9,5.78,1935,524.57,41,37,148,148,29,26,0,3155.5,4189.1,4631.5,2986.3,3905.6,4432.2,3152.2,4075.6,4720.0,3283.9,4249.3,4860.4,2985.5170291415443,3788.498032063303,2930.42521061578,3602.6358572428267,4212.947128177393,3152.2,3822.3520781700245,4367.206532675074,3266.5305339293036,0.8399958389695956,3682.5735640886965,0.7030545049806245,4094.7793054225494,0.29769732282448147,3387.0075306024237
131,False,High,Master Protein,-7.224600777690592e+18,438,NP_006421.2,CCT4#10575#T-complex protein 1 subunit delta isoform a [Homo sapiens],0,250.018,0,63,28,393,2,27,1,539,57.9,7.83,2610,661.72,63,59,188,205,28,27,0,5979.3,6794.0,6562.0,5743.1,6581.3,6212.5,5332.4,5990.5,5730.3,5042.1,5659.1,5416.1,5657.202336347976,6144.2924804464155,5635.6444520267505,6070.777183344996,5905.17892554534,5332.4,5618.264825860618,5301.992286904233,5853.210817685873,0.8977616928482488,5618.789462772669,0.5332231195175163,5460.128556382426,0.2877339361187776,5900.747408397196
132,False,High,Master Protein,7.061207721996529e+18,3857,NP_001145.1,ANXA5#308#annexin A5 [Homo sapiens],0,249.759,0,76,27,924,14,26,1,320,35.9,5.05,6745,1459.2,76,76,461,463,26,24,1,23955.6,20795.9,21835.5,23630.3,20679.2,21240.1,22169.4,19448.6,19935.2,21546.8,18688.6,19092.0,22665.14078380706,18807.196348854228,23188.168253160788,19075.078712386283,20189.390888768703,22169.4,18240.111057880444,18445.15586232715,21131.623482773535,0.9013584389390434,21179.395444384354,0.86238018120214,18342.633460103796,0.4314039101147855,20736.16856633064
133,False,High,Master Protein,1.4736425836664271e+18,2515,NP_733765.1,ATP2A2#488#sarcoplasmic/endoplasmic reticulum calcium ATPase 2 isoform b [Homo sapiens],0,249.401,0,30,26,363,0,26,1,1042,114.7,5.34,2491,605.78,30,28,175,188,26,23,0,4755.8,4721.6,5216.9,4683.3,4558.3,5247.7,4789.3,4614.3,5452.1,4821.8,4683.3,5298.2,4499.610802469136,4270.07526871884,4595.673706217353,4204.7047900629805,4988.1058265729225,4789.3,4327.578563720665,5044.586173050376,4400.1892481401665,0.9534399013045959,4888.702913286461,0.08226433385230095,4686.082368385521,0.5511781886984786,4384.843035593987
134,False,High,Master Protein,6.189837904598167e+18,3667,XP_005252022.1,HNRNPK#3190#heterogeneous nuclear ribonucleoprotein K isoform X3 [Homo sapiens],0,248.893,0,63,27,931,0,1,1,440,48.5,5.54,4608,1351.34,63,63,435,496,27,27,0,153.7,218.6,244.1,172.6,247.3,267.7,146.5,239.9,271.4,147.6,233.0,252.8,145.42036678151015,197.6953688880757,169.3705894760351,228.11651154653603,254.45736794663782,146.5,224.99319451197098,251.11437562881676,198.74355051128555,0.5616132289023446,200.4786839733189,0.6925679949907915,238.05378507039387,0.1945280148712375,171.55786783479294
135,False,High,Master Protein,5.778599060552415e+18,3564,NP_005959.2,HNRNPM#4670#heterogeneous nuclear ribonucleoprotein M isoform a [Homo sapiens],0,247.012,0,56,33,422,0,33,1,730,77.5,8.7,3048,547.19,56,54,221,201,33,30,0,9382.0,9918.0,11364.2,9891.6,10573.9,12059.8,9558.0,10189.6,11675.5,9869.5,10531.5,12186.8,8876.603000287108,8969.545602158896,9706.524466171199,9753.664300209935,11463.223630791417,9558.0,9556.442912876946,10802.822006832168,9730.094383190568,0.01283314182354686,10510.611815395709,0.34353680776239676,10179.632459854558,0.2916648310722194,8923.074301223001
136,False,High,Master Protein,3.851021478040608e+18,3078,NP_004035.2,ATIC#471#bifunctional purine biosynthesis protein PURH [Homo sapiens],0,246.432,0,61,28,334,0,28,1,592,64.6,6.71,1530,531.35,61,57,157,177,28,25,0,4300.3,4527.0,4674.6,4327.3,4656.6,4853.8,4077.5,4383.3,4419.6,3792.9,3955.8,4086.7,4068.648036893482,4094.084789370168,4246.334599302703,4295.379489153254,4613.691343068325,4077.5,4110.932344744987,4089.2597440277036,4270.857044227979,0.04117476401960412,4345.595671534163,0.5043952667942253,4100.096044386345,0.3813223299750006,4081.366413131825
137,False,High,Master Protein,-3.013475598512256e+18,1433,NP_001302466.1,LDHB#3945#L-lactate dehydrogenase B chain isoform LDHBx [Homo sapiens],0,245.312,0,56,21,1008,0,19,1,341,37.4,6.25,6676,1726.47,56,56,478,530,21,18,0,17800.4,17700.0,18200.7,16566.6,16682.4,16745.0,15354.7,15448.6,15175.1,15151.4,15322.2,15257.8,16841.513967843814,16007.356035310797,16256.632720820873,15388.317396780965,15916.65530917613,15354.7,14488.661378647916,14040.846579236764,15822.47505880092,0.4228433697558479,15635.677654588066,0.2740442166718829,14264.753978942339,0.07195745541467807,16424.435001577305
138,False,High,Master Protein,5.188932186925581e+18,3432,NP_001184222.1,DPYSL2#1808#dihydropyrimidinase-related protein 2 isoform 1 [Homo sapiens],0,244.341,0,56,26,508,0,26,1,677,73.5,6.35,2592,818.01,56,55,245,263,26,24,0,9617.2,9294.9,7918.0,8495.8,8365.2,7009.5,7724.1,7640.8,6697.0,8163.3,7936.5,6967.0,9099.13306057996,8406.032407492108,8336.840405970444,7716.296976906928,6662.752785289345,7724.1,7166.019177269978,6196.436896043427,8026.568691438686,0.2604121352353796,7193.426392644673,0.1529071251066413,6681.228036656703,0.08482409651958946,8752.582734036034
139,False,High,Master Protein,-6.979633451004201e+18,505,XP_016883528.1,YWHAB#7529#14-3-3 protein beta/alpha isoform X1 [Homo sapiens],0,242.124,0,69,18,825,10,11,1,246,28.1,4.83,4167,1323.56,69,69,394,431,18,17,0,5645.6,5608.1,4737.8,5253.7,5336.3,4413.7,4801.6,5066.7,4163.5,5096.0,5272.8,4517.4,5341.478351995406,5071.799626080592,5155.401308981724,4922.3539853044085,4195.3622895258695,4801.6,4751.867522441865,3852.301779405227,5038.8776471430665,0.44767509196430055,4498.4811447629345,0.22047565175845413,4302.084650923546,0.27451908138283254,5206.638989038
140,False,High,Master Protein,-1.5388965934664973e+18,1789,NP_005498.1,CFL1#1072#cofilin-1 [Homo sapiens],0,240.908,0,80,19,929,14,14,1,166,18.5,8.09,4573,1376.12,80,69,458,471,18,13,6,20049.9,24535.2,22095.3,20487.4,25034.8,22507.3,18823.0,22886.1,20513.3,17981.1,22218.0,19860.2,18969.83612187769,22188.908576133188,20104.07308708761,23092.807291812453,21393.904809807103,18823.0,21464.013125970898,18980.04613701771,21598.440189450033,0.6884780951772393,20108.452404903554,0.8413281944301761,20222.029631494304,0.8775745571518706,20579.37234900544
141,False,High,Master Protein,-8.012908085941337e+18,277,NP_006420.1,CCT7#10574#T-complex protein 1 subunit eta isoform a [Homo sapiens],0,237.581,0,69,31,343,2,31,1,543,59.3,7.65,1774,518.94,69,67,171,172,31,27,0,5071.6,5988.8,6082.0,5114.7,6138.2,6064.5,4776.7,5705.5,5612.0,4512.1,5397.3,5345.0,4798.399038185472,5416.093436399396,5019.002050944824,5662.049216235128,5764.500216333153,4776.7,5350.9740362153,5192.534546900957,5340.525633589976,0.6530717375074485,5270.600108166576,0.8098501426038761,5271.754291558129,0.6885467914384357,5107.246237292434
142,False,High,Master Protein,6.236408574134144e+17,2307,NP_036611.2,YWHAG#7532#14-3-3 protein gamma [Homo sapiens],0,237.533,0,67,19,850,13,13,1,247,28.3,4.89,4331,1262.49,67,63,392,458,19,17,5,10735.5,10298.8,6876.8,10407.2,10145.8,6584.7,9517.0,9350.9,5977.3,9418.4,9327.4,6156.9,10157.191591300601,9313.929849517448,10212.47739742174,9358.772757172846,6258.96686857761,9517.0,8769.857701383866,5530.530425372611,9785.625077297293,0.9411000408619625,7887.983434288804,0.4528907424807341,7150.194063378238,0.34399736980001183,9735.560720409025
143,False,High,Master Protein,8.92484322164892e+18,4297,NP_001264153.1,TAGLN2#8407#transgelin-2 isoform a [Homo sapiens],0,237.212,0,76,15,511,0,14,1,220,24.4,8.25,2981,863.88,76,76,213,298,15,14,1,8519.1,9383.3,9980.5,8030.0,8769.0,9286.0,7908.9,8540.9,9020.7,7718.5,8372.3,8904.9,8060.186380275624,8485.978750628914,7879.7556981029065,8088.773512946115,8826.638471245718,7908.9,8010.189141339278,8346.453383326705,7984.264605524511,0.3846147993949008,8367.769235622858,0.8748194257049993,8178.321262332991,0.7617787199921644,8273.082565452269
144,False,High,Master Protein,-4.234591865668603e+18,1155,NP_001091974.1,DDX17#10521#probable ATP-dependent RNA helicase DDX17 isoform 3 [Homo sapiens],0,236.832,0,44,32,532,0,24,1,731,80.4,8.37,3070,774.14,44,44,260,272,32,32,7,6837.8,7477.0,8431.4,7123.9,8030.6,8993.7,7119.4,7942.4,8638.3,6994.6,7993.4,8738.8,6469.455979041056,6761.977461921967,6990.60916783503,7407.652477256823,8548.79802055165,7119.4,7448.8784830841105,7992.635633730316,7199.130822545927,0.1635897372587732,7834.099010275825,0.32903875580191133,7720.757058407213,0.10179131264002979,6615.716720481511
145,False,High,Master Protein,-1.037081558044958e+18,1902,XP_016865310.1,VDAC1#7416#voltage-dependent anion-selective channel protein 1 isoform X1 [Homo sapiens],0,236.551,0,87,21,1304,20,20,1,283,30.8,8.54,6564,1866.83,87,82,585,719,21,19,2,18712.8,17152.6,18286.1,19100.0,17853.4,19155.0,20731.8,19382.1,20862.0,20966.1,19804.7,21488.0,17704.764082687336,15512.303679732879,18742.63185974664,16468.48090272918,18207.43699296917,20731.8,18177.7432069632,19302.682772175296,17605.55638123791,0.5924776425111677,19469.618496484585,0.23157169421774662,18740.21298956925,0.26614603197439063,16608.533881210107
146,False,High,Master Protein,6.102726942936219e+18,3647,NP_003741.1,EIF3A#8661#eukaryotic translation initiation factor 3 subunit A [Homo sapiens],0,235.486,0,25,30,388,30,30,1,1382,166.5,6.79,2117,611.25,24,24,187,201,29,28,0,4593.5,5199.5,7224.9,4450.3,4949.2,7091.7,4130.6,4559.5,6550.1,4118.9,4548.4,6379.8,4346.053707292564,4702.27388167223,4367.033223320967,4565.28200139958,6740.886500811249,4130.6,4276.18370311518,6060.516845270128,4466.157612360274,0.8090690763469531,5435.743250405625,0.6112170982549046,5168.350274192654,0.6005449179707005,4524.163794482397
147,False,High,Master Protein,5.790253934220923e+18,3568,XP_006713191.1,IMPDH2#3615#inosine-5'-monophosphate dehydrogenase 2 isoform X1 [Homo sapiens],0,235.375,0,52,26,309,0,23,1,608,66.1,8.5,1810,530.88,52,49,150,159,26,23,3,4222.2,5323.0,5616.8,4427.1,5775.8,6026.6,4137.4,5428.0,5687.9,3790.9,4901.6,5087.0,3994.755189491817,4813.963625760416,4344.2673039939455,5327.761210636809,5728.475060393005,4137.4,5090.717214718543,5262.761448559863,4836.014257315377,0.5715003394773859,4932.937530196503,0.6314543082350264,5176.739331639203,0.3004569424817793,4404.359407626116
148,False,High,Master Protein,4.936048942270731e+18,3365,NP_006383.2,NOP56#10528#nucleolar protein 56 [Homo sapiens],0,234.771,0,61,27,405,27,27,1,594,66.0,9.19,2557,655.71,61,54,206,199,27,24,0,6548.0,5965.5,5849.0,6897.9,6227.3,6225.6,7355.9,6824.4,6437.4,7109.4,6641.7,6452.3,6195.26715475165,5395.021606138223,6768.837712321798,5744.237575227431,5917.630892374256,7355.9,6400.348297738618,5956.240536746297,6256.5376437746145,0.5551536083085056,6636.765446187128,0.438448230319591,6178.294417242458,0.5109482658748894,5795.144380444937
149,False,High,Master Protein,1.7347905829773722e+18,2589,NP_002878.2,"RARS1#5917#arginine--tRNA ligase, cytoplasmic [Homo sapiens]",0,232.408,0,48,32,369,32,32,1,660,75.3,6.68,1924,502.87,43,48,182,187,30,30,0,8565.0,8484.3,5988.2,8613.9,8433.8,6025.7,8251.1,7938.5,5693.1,7902.8,7614.5,5423.4,8103.613802756244,7672.949763298721,8452.730710820502,7779.575556333099,5727.619581755904,8251.1,7445.220819646859,5267.572777790777,8116.1531335768,0.6346539466389581,6989.359790877952,0.6049088769216501,6356.396798718818,0.3868446022007619,7888.281783027483
150,False,High,Master Protein,-4.630001761870028e+18,1063,NP_005403.2,"SHMT2#6472#serine hydroxymethyltransferase, mitochondrial isoform 1 precursor [Homo sapiens]",0,230.6,0,58,23,682,0,22,1,504,56.0,8.53,4633,1161.6,58,58,327,355,23,23,1,6292.9,6332.9,8155.0,6282.0,6349.8,8320.5,6613.4,6730.7,8722.4,6731.5,7013.6,8944.6,5953.909083405109,5727.287290170607,6164.461431566931,5857.235038488453,7908.9,6613.4,6312.470589002597,8070.449631484124,6010.848235027692,0.4735154377769627,7261.15,0.26447415191868295,7191.460110243361,0.3639481304313619,5840.598186787858
151,False,High,Master Protein,-4.739744454313001e+18,1035,NP_055752.1,INPP5F#22876#phosphatidylinositide phosphatase SAC2 isoform 1 [Homo sapiens],0,228.585,0,35,31,277,0,31,1,1132,128.3,7.02,1089,432.1,35,33,131,146,31,29,0,3686.8,3938.8,6089.7,3554.3,3736.9,5982.4,3836.1,4162.4,6472.0,3806.9,4138.9,6416.1,3488.196540338788,3562.1341215752636,3487.797718277355,3447.0222078376482,5686.461553993149,3836.1,3903.75853620937,5988.254381244297,3467.409963057502,0.3355950479214768,4761.280776996575,0.4087607351446547,4946.006458726833,0.40268330649449724,3525.1653309570256
152,False,High,Master Protein,-6.936751801547794e+18,515,NP_001337407.1,CAP1#10487#adenylyl cyclase-associated protein 1 isoform a [Homo sapiens],0,227.649,0,59,25,393,0,1,1,475,51.6,8.02,1997,566.81,59,59,189,204,25,22,0,43.8,229.8,413.9,34.1,208.8,380.4,42.4,203.9,378.6,41.1,182.8,344.2,41.44054694229112,207.8243173397978,33.46197625221782,192.60302309307207,361.58230394808004,42.4,191.23014739887822,350.30177823533546,113.03249967264495,0.9289447988398527,201.99115197404,0.7207891516510785,270.7659628171068,0.33215959785837834,124.63243214104446
153,False,High,Master Protein,4.804495115062909e+18,3326,NP_038203.2,"IARS1#3376#isoleucine--tRNA ligase, cytoplasmic isoform 1 [Homo sapiens]",0,225.937,0,32,33,336,33,33,1,1262,144.4,6.15,1335,457.49,32,32,162,174,33,31,0,5872.5,4978.3,6232.5,5738.9,4973.7,6335.0,5563.2,4812.8,6121.6,5301.6,4633.9,5855.8,5556.155523255813,4502.22714975072,5631.523035596858,4587.881494051784,6021.6190733729945,5563.2,4513.74425405258,5664.0448115304525,5109.702264824321,0.923461048671115,5792.409536686497,0.3635658693368231,5088.894532791516,0.946006241083456,5029.191336503267
154,False,High,Master Protein,9.124965961007811e+18,4351,NP_003277.1,TOP1#7150#DNA topoisomerase 1 [Homo sapiens],0,225.761,0,45,36,512,32,36,1,765,90.7,9.31,1266,545.38,45,41,247,265,35,31,0,7124.0,8225.4,8121.2,7090.9,8189.9,7895.8,7478.1,8432.9,8109.6,7510.4,8526.6,8411.5,6740.23873097904,7438.808267392396,6958.226610171594,7554.595300909726,7505.209136470165,7478.1,7908.9,7503.4529867334295,7256.410955540659,0.7518847401206836,7491.6545682350825,0.45509390871013333,7706.176493366715,0.2946961565574685,7089.523499185718
155,False,High,Master Protein,5.335677543697525e+18,3472,NP_001307524.1,DDX5#1655#probable ATP-dependent RNA helicase DDX5 isoform a [Homo sapiens],0,225.109,0,51,30,454,0,23,1,614,69.1,8.92,2639,645.39,51,51,224,230,30,29,0,5753.4,4706.0,6342.0,5691.5,4742.9,6278.1,5190.9,4395.1,5661.5,5373.1,4607.5,5906.0,5443.471296296296,4255.9670905182265,5585.009907316649,4374.985048985303,5967.533812871823,5190.9,4121.999121298723,5238.334700156765,4979.997478150976,0.8919681400987164,5579.216906435911,0.42638200922223923,4680.166910727745,0.8545108905744077,4849.719193407262
156,False,High,Master Protein,-4.59588785408189e+18,1073,NP_002798.2,PSMD1#5707#26S proteasome non-ATPase regulatory subunit 1 isoform 1 [Homo sapiens],0,223.629,0,34,23,281,0,23,1,953,105.8,5.39,1863,456.62,32,32,134,147,22,22,0,2701.1,2671.6,3765.5,2720.7,2677.2,3826.0,2671.0,2589.9,3666.4,2509.5,2495.0,3570.8,2555.595007895492,2416.115953894707,2669.794685906423,2469.524968509447,3636.7347394988283,2671.0,2428.969881061082,3392.3572100423503,2569.659827207935,0.5704700457197454,3153.867369749414,0.3948705559453881,2910.663545551716,0.5383899963918188,2485.8554808950994
157,False,High,Master Protein,-1.0348152531040134e+18,1903,NP_006576.2,CCT8#10694#T-complex protein 1 subunit theta isoform 1 [Homo sapiens],0,222.382,0,60,31,379,1,31,1,548,59.6,5.6,2275,557.21,60,59,182,197,31,30,0,6198.6,7757.1,6841.6,6304.0,7798.4,6839.2,6061.1,7411.8,6431.8,5501.7,6833.8,6007.9,5864.68891042205,7015.291610254767,6186.0498033425565,7193.464632610216,6500.8772165134305,6061.1,6951.2486831339165,5951.059105266852,6689.7572179763865,0.7754322031776668,6280.988608256715,0.8314372226674541,6451.1538942003845,0.9896676528014614,6439.990260338409
158,False,High,Master Protein,-2.2452179096500692e+18,1629,NP_002215.2,"ITPR3#3710#inositol 1,4,5-trisphosphate receptor type 3 [Homo sapiens]",0,220.021,0,24,42,184,0,37,1,2671,303.9,6.48,659,263.01,23,24,87,97,40,41,5,2744.9,3048.6,2919.6,2666.3,2935.2,2885.4,2834.9,3138.0,3000.3,2967.4,3201.1,3116.9,2597.0355548377834,2757.0635937428524,2616.412530243061,2707.5114625612314,2742.664510546241,2834.9,2943.0122733579196,2776.044440674794,2661.9619964021463,0.8882549788026958,2788.7822552731204,0.3752548042960757,2859.5283570163565,0.2555133207287774,2677.0495742903177
159,False,High,Master Protein,2.6134710795696123e+18,2782,NP_001524.2,HNRNPL#3191#heterogeneous nuclear ribonucleoprotein L isoform a [Homo sapiens],0,219.41,0,75,24,442,0,23,1,589,64.1,8.22,1830,629.95,62,71,207,235,22,22,1,6029.8,7389.6,7356.9,6356.1,7936.9,8014.2,6647.3,8124.8,8394.5,6532.6,8018.1,8381.6,5704.981962388745,6682.935489182636,6237.17499286574,7321.220948215534,7617.752103839914,6647.3,7619.944588457115,7767.058313250193,6779.1979705406375,0.5076037556904969,7132.526051919956,0.30619661138561816,7693.501450853654,0.19401724239877075,6193.958725785691
160,False,High,Master Protein,-9.517702952766802e+17,1927,NP_001609.2,PARP1#142#poly [ADP-ribose] polymerase 1 [Homo sapiens],0,219.241,0,39,31,239,31,31,1,1014,113.0,8.88,1045,363.46,38,37,116,123,30,27,0,3827.0,4577.5,4228.3,3690.5,4586.5,4317.0,3667.7,4366.4,4159.9,3595.7,4243.8,4026.0,3620.844135802469,4139.755494442665,3621.4493653609934,4230.717267319804,4103.445862628448,3667.7,4095.0824698502292,3848.9708591684407,3926.0833163403986,0.9195927280641092,3885.5729313142238,0.9890324813843656,3972.026664509335,0.7898449796498558,3880.2998151225665
161,False,High,Master Protein,8.957423501143175e+18,4306,NP_005991.1,TUBA4A#7277#tubulin alpha-4A chain isoform 1 [Homo sapiens],0,219.036,0,51,20,581,0,2,1,448,49.9,5.06,3737,972.71,51,51,245,336,20,20,0,1059.2,1175.4,1217.5,765.9,850.9,826.2,709.7,787.3,774.5,829.2,941.3,988.6,1002.1421762848119,1062.996965192334,751.5697246795786,784.8942162351293,785.3293888588427,709.7,738.3790831149427,716.6104787196706,768.231970457354,0.03267678292204251,747.5146944294213,0.03080242249766507,727.4947809173066,0.040783665079578514,1032.569570738573
162,False,High,Master Protein,-7.740854368523393e+18,334,NP_004719.2,DDX21#9188#nucleolar RNA helicase 2 isoform 1 [Homo sapiens],0,218.682,0,39,27,261,0,26,1,783,87.3,9.28,1216,400.82,39,37,122,139,27,25,1,3863.8,3523.4,2923.7,3897.7,3524.2,3124.2,4089.7,3736.4,3282.6,4002.5,3656.7,3194.7,3655.661764283663,3186.458658464071,3824.7725759023288,3250.821714485654,2969.6515089237423,4089.7,3504.2291453711064,3037.2441025761013,3537.797145193991,0.7836666986375834,3529.6757544618713,0.8812356045177944,3270.736623973604,0.6942417772829812,3421.060211373867
163,False,High,Master Protein,-1.0881370772428978e+18,1886,NP_000405.1,HSD17B4#3295#peroxisomal multifunctional enzyme type 2 isoform 2 [Homo sapiens],0,218.058,0,54,28,222,3,28,1,736,79.6,8.84,1317,352.23,54,52,111,111,27,25,0,2965.2,3087.7,4257.0,3051.3,3116.3,4362.7,3231.8,3422.8,4613.4,3024.1,3238.5,4495.4,2805.4682601205855,2792.424476284132,2994.2090363164884,2874.5632225332397,4146.885166756805,3231.8,3210.115490519276,4268.574283441353,2934.386129424864,0.26154771878490046,3689.3425833784027,0.30213707267962747,3739.3448869803146,0.326292390171972,2798.946368202359
164,False,High,Master Protein,3.930283768056647e+18,3099,NP_006810.1,STIP1#10963#stress-induced-phosphoprotein 1 isoform b [Homo sapiens],0,217.272,0,52,35,324,0,35,1,543,62.6,6.8,1276,414.66,52,49,163,161,35,29,0,7977.4,9604.0,7025.6,7773.2,9677.4,7073.3,7006.6,8694.5,6368.6,6946.7,8576.7,6352.3,7547.667104507607,8685.573297351688,7627.7605221038,8926.707354793562,6723.396715341626,7006.6,8154.244809021808,5892.58294999883,8277.23393844868,0.8698521001333468,6864.998357670813,0.256653312189742,7023.413879510319,0.5052358558008508,8116.620200929648
165,False,High,Master Protein,-3.9704437046129316e+18,1212,NP_000959.2,RPL4#6124#60S ribosomal protein L4 [Homo sapiens],0,214.635,0,52,27,454,27,27,1,427,47.7,11.06,2056,683.42,52,42,241,213,27,19,0,11363.6,11159.7,12506.1,11847.3,11738.8,13237.8,11771.2,11474.6,12828.2,10937.6,10664.2,11958.5,10751.456603502727,10092.502324703837,11625.63258806159,10828.200993701888,12582.950113574905,11771.2,10761.596122330397,11869.364161538642,11226.91679088174,0.2641953369968854,12177.075056787453,0.08298631281860264,11315.48014193452,0.3250578431862568,10421.979464103282
166,False,High,Master Protein,3.3907998309615365e+18,2967,NP_705935.1,TPM3#7170#tropomyosin alpha-3 chain isoform Tpm3.1cy [Homo sapiens],0,214.122,0,67,30,525,0,10,1,248,29.0,4.78,2461,605.06,67,51,296,229,29,18,22,12323.1,12333.6,11520.6,12130.7,11997.3,11148.5,11571.3,11646.2,10859.1,12411.5,12763.8,12148.3,11659.269498277346,11154.142734299958,11903.73006811668,11066.648701889431,10597.003984135568,11571.3,10922.533313569473,10047.443317578793,11485.189385003056,0.8899561685897267,11084.151992067784,0.6327256602991119,10484.988315574134,0.24012726792060884,11406.706116288653
167,False,High,Master Protein,5.468726202432711e+18,3500,NP_001337414.1,CAP1#10487#adenylyl cyclase-associated protein 1 isoform b [Homo sapiens],0,214.014,0,59,25,383,0,1,1,474,51.6,8.02,1968,540.17,59,59,188,195,25,22,26,6868.3,6751.0,5728.1,6602.5,6502.6,5460.3,6440.9,6407.0,5416.3,6300.3,6255.2,5287.0,6498.312980907263,6105.404553354982,6478.964756752733,5998.182078376487,5190.188891292591,6440.9,6008.884523710704,5011.462021806781,6238.57341756461,0.8579915732115846,5815.544445646296,0.5764243721923927,5510.173272758742,0.335756559681894,6301.858767131123
