Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Intensity: F1: 126  Sample  DGN,Intensity: F1: 127N  Sample  DGD,Intensity: F1: 127C  Sample  CA4N,Intensity: F1: 128N  Sample  CA4D,Intensity: F1: 128C  Sample  CA3N,Intensity: F1: 129N  Sample  CA3D,Intensity: F1: 129C  Sample  CA2N,Intensity: F1: 130N  Sample  CA2D,Intensity: F1: 130C  Sample  CA1N,Intensity: F1: 131  Sample  CA1D,Found in Sample: [S1] F1: 126  Sample  DGN,Found in Sample: [S2] F1: 127N  Sample  DGD,Found in Sample: [S3] F1: 127C  Sample  CA4N,Found in Sample: [S4] F1: 128N  Sample  CA4D,Found in Sample: [S5] F1: 128C  Sample  CA3N,Found in Sample: [S6] F1: 129N  Sample  CA3D,Found in Sample: [S7] F1: 129C  Sample  CA2N,Found in Sample: [S8] F1: 130N  Sample  CA2D,Found in Sample: [S9] F1: 130C  Sample  CA1N,Found in Sample: [S10] F1: 131  Sample  CA1D,Modifications,normalized Intensity: F1: 126  Sample  DGN,normalized Intensity: F1: 127C  Sample  CA4N,normalized Intensity: F1: 128N  Sample  CA4D,normalized Intensity: F1: 129C  Sample  CA2N,normalized Intensity: F1: 127N  Sample  DGD,normalized Intensity: F1: 128C  Sample  CA3N,normalized Intensity: F1: 129N  Sample  CA3D,normalized Intensity: F1: 130C  Sample  CA1N
False,High,IsMasterProtein,NP_002853.2,"PYGB#5834#glycogen phosphorylase, brain form [Homo sapiens]",0.0,9.209,5,3,6,2,1,843,96.6,6.86,49.0,8.36,3.0,3.0,0,35.7,21.7,22.0,25.3,46.9,24.0,55.9,20.3,44.3,65.4,High,High,High,High,High,High,High,High,High,High,0.0,25.950000000000003,47.975,31.3125,37.5625,28.9625,39.2875,39.2875,33.6125
False,High,IsMasterProtein,NP_003078.2,SNCG#6623#gamma-synuclein isoform 1 [Homo sapiens],0.0,7.85,24,2,4,2,1,127,13.3,4.86,60.0,6.01,2.0,2.0,0,14.5,11.5,10.0,13.8,12.2,12.3,16.5,10.5,14.8,21.8,High,High,High,High,High,High,High,High,High,High,0.0,12.0625,21.7875,17.05,9.7625,16.5875,7.762499999999999,20.95,6.9875
False,High,IsMasterProtein,NP_003079.1,FSCN1#6624#fascin [Homo sapiens],0.009,1.743,3,1,2,1,1,493,54.5,7.24,16.0,2.25,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_003156.1,STXBP1#6812#syntaxin-binding protein 1 isoform a [Homo sapiens],0.0,11.347,7,4,9,4,1,603,68.7,6.77,72.0,13.98,4.0,4.0,0,98.5,73.2,41.4,71.7,59.9,62.6,83.2,69.9,85.2,95.4,High,High,High,High,High,High,High,High,High,High,0.0,77.6875,92.2,81.86250000000001,55.2,90.6875,48.925,94.67500000000001,61.5625
False,Medium,IsMasterProtein,NP_003170.1,SYP#6855#synaptophysin [Homo sapiens],0.049,1.231,3,1,1,1,1,313,33.8,4.81,35.0,0.0,1.0,0.0,0,52.3,35.7,15.5,53.2,39.8,21.9,51.7,65.5,42.5,39.9,High,High,High,High,High,High,High,High,High,High,0.0,40.0625,35.35,65.02499999999999,35.175,46.4125,33.0,36.074999999999996,31.487499999999997
False,High,IsMasterProtein,NP_003290.1,HSP90B1#7184#endoplasmin precursor [Homo sapiens],0.0,32.697,11,8,16,7,1,803,92.4,4.84,206.0,25.3,8.0,6.0,0,81.5,53.3,32.4,46.7,141.9,44.2,165.4,56.7,162.5,211.1,High,High,High,High,High,High,High,High,High,High,0.0,65.02499999999999,71.025,57.425000000000004,116.7875,71.025,118.275,74.1125,121.6
False,High,IsMasterProtein,NP_003312.3,"TUFM#7284#elongation factor Tu, mitochondrial isoform 1 precursor [Homo sapiens]",0.0,7.15,5,2,4,2,1,455,49.8,7.61,51.0,6.05,2.0,2.0,0,75.3,44.9,23.5,40.6,79.7,34.5,94.5,50.1,91.3,113.3,High,High,High,High,High,High,High,High,High,High,0.0,60.25,53.6875,47.975,61.5625,59.8125,65.5625,62.287499999999994,65.5625
False,High,IsMasterProtein,NP_003320.2,TXN#7295#thioredoxin isoform 1 [Homo sapiens],0.0,6.151,21,2,4,2,1,105,11.7,4.92,75.0,6.56,2.0,2.0,0,17.9,13.1,10.8,15.2,17.9,11.1,26.5,10.4,17.8,29.3,High,High,High,High,High,High,High,High,High,High,0.0,15.1125,23.387500000000003,18.625,16.5875,18.049999999999997,14.5375,18.775,10.024999999999999
False,High,IsMasterProtein,NP_003356.2,"UQCRC1#7384#cytochrome b-c1 complex subunit 1, mitochondrial precursor [Homo sapiens]",0.0,5.284,4,2,4,2,1,480,52.6,6.37,45.0,5.87,2.0,2.0,0,138.2,79.4,45.2,73.2,117.0,47.8,143.8,86.8,149.3,151.1,High,High,High,High,High,High,High,High,High,High,0.0,106.25,98.86250000000001,85.0375,100.6875,95.8375,102.0,78.65,107.5
False,High,IsMasterProtein,NP_003396.1,YWHAH#7533#14-3-3 protein eta [Homo sapiens],0.0,18.916,15,4,12,1,1,246,28.2,4.84,84.0,18.09,4.0,4.0,0,37.4,26.2,11.0,19.1,21.2,14.8,25.9,22.3,25.8,25.6,High,High,High,High,High,High,High,High,High,High,0.0,27.075,24.525,23.387500000000003,15.8125,35.175,16.8125,25.3,17.3
False,High,IsMasterProtein,NP_003484.1,H3-4#8290#histone H3.1t [Homo sapiens],0.0,7.365,17,3,7,3,1,136,15.5,11.12,18.0,7.21,3.0,3.0,0,84.8,36.1,29.7,46.4,179.5,31.0,201.1,63.4,151.1,226.9,High,High,High,High,High,High,High,High,High,High,0.0,67.46249999999999,65.5625,56.987500000000004,137.91250000000002,47.975,155.35000000000002,53.6875,110.2375
False,High,IsMasterProtein,NP_003502.1,H2AC16#8332#histone H2A type 1 [Homo sapiens],0.0,39.06,49,4,24,1,1,130,14.1,10.9,530.0,50.28,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_003964.3,RPL14#9045#60S ribosomal protein L14 [Homo sapiens],0.007,2.815,5,1,2,1,1,215,23.4,10.93,35.0,3.09,1.0,1.0,0,35.2,16.0,16.0,30.8,39.3,13.5,51.2,29.5,35.7,55.2,High,High,High,High,High,High,High,High,High,High,0.0,25.3875,36.824999999999996,36.4375,34.474999999999994,22.275,32.575,23.387500000000003,25.7
False,Medium,IsMasterProtein,NP_004025.1,ANXA7#310#annexin A7 isoform 2 [Homo sapiens],0.042,1.362,2,1,1,1,1,488,52.7,5.68,0.0,2.08,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,High,High,High,High,High,Not Found,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004030.1,ANXA2#302#annexin A2 isoform 2 [Homo sapiens],0.0,11.42,10,3,7,3,1,339,38.6,7.75,67.0,9.16,3.0,2.0,0,36.0,26.0,16.3,25.5,31.1,17.7,42.2,20.2,38.7,44.1,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],26.275,37.3375,31.487499999999997,29.287499999999998,34.7375,27.2875,28.9625,27.9125
False,High,IsMasterProtein,NP_004035.2,ATIC#471#bifunctional purine biosynthesis protein PURH [Homo sapiens],0.009,1.94,4,1,2,1,1,592,64.6,6.71,15.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004037.1,"ATP5F1A#498#ATP synthase subunit alpha, mitochondrial isoform a precursor [Homo sapiens]",0.0,51.47,25,13,33,13,1,553,59.7,9.13,270.0,50.8,13.0,13.0,0,666.2,429.9,232.1,435.8,457.2,347.7,586.2,476.4,639.2,585.5,High,High,High,High,High,High,High,High,High,High,0.0,501.3,462.3,450.36249999999995,462.3,471.2125,450.36249999999995,462.3,560.0
False,Medium,IsMasterProtein,NP_004068.2,"CS#1431#citrate synthase, mitochondrial precursor [Homo sapiens]",0.042,1.357,2,1,1,1,1,466,51.7,8.32,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004115.1,GMFB#2764#glia maturation factor beta [Homo sapiens],0.002,3.822,11,1,1,1,1,142,16.7,5.29,58.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,Not Found,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004125.3,"HSPA9#3313#stress-70 protein, mitochondrial precursor [Homo sapiens]",0.0,7.673,5,4,6,3,1,679,73.6,6.16,38.0,5.12,4.0,2.0,0,31.4,17.8,10.0,14.6,26.4,12.6,40.3,20.1,33.7,39.4,High,High,High,High,High,High,High,High,High,High,0.0,23.387500000000003,21.7875,17.5625,28.012500000000003,23.8375,22.7625,22.275,23.6125
False,Medium,IsMasterProtein,NP_004162.2,SLC1A2#6506#excitatory amino acid transporter 2 isoform 1 [Homo sapiens],0.042,1.324,2,1,1,1,1,574,62.1,6.54,20.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004172.2,UCHL1#7345#ubiquitin carboxyl-terminal hydrolase isozyme L1 [Homo sapiens],0.0,6.384,12,3,5,3,1,223,24.8,5.48,24.0,4.86,3.0,2.0,0,131.0,113.5,76.9,108.9,104.6,95.0,134.5,107.3,136.6,157.8,High,High,High,High,High,High,High,High,High,High,0.0,102.0,159.22500000000002,121.6,94.67500000000001,140.4375,90.6875,146.55,97.2625
False,High,IsMasterProtein,NP_004200.2,SYNGR3#9143#synaptogyrin-3 [Homo sapiens],0.007,3.076,7,1,2,1,1,229,24.5,8.18,77.0,2.96,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004243.1,SLC9A3R1#9368#Na(+)/H(+) exchange regulatory cofactor NHE-RF1 [Homo sapiens],0.006,2.435,4,1,2,1,1,358,38.8,5.77,28.0,2.67,1.0,1.0,0,32.7,19.2,10.3,18.1,12.8,14.0,23.4,20.2,22.9,33.4,High,High,High,High,High,High,High,High,High,High,0.0,24.0125,22.525000000000002,21.7875,14.275,25.3,8.4875,23.8375,14.5375
False,High,IsMasterProtein,NP_004334.1,CALR#811#calreticulin precursor [Homo sapiens],0.0,7.748,12,4,7,4,1,417,48.1,4.44,34.0,10.67,3.0,4.0,0,93.4,54.4,30.7,51.7,143.1,38.0,153.9,70.6,140.3,207.1,High,High,High,High,High,High,High,High,High,High,0.0,72.7125,66.6,61.5625,110.2375,72.7125,120.38749999999999,65.5625,100.6875
False,High,IsMasterProtein,NP_004376.2,VCAN#1462#versican core protein isoform 1 precursor [Homo sapiens],0.003,4.96,0,2,4,2,1,3396,372.6,4.51,39.0,5.18,2.0,2.0,0,25.9,40.3,15.9,44.8,20.7,37.9,31.7,37.1,27.7,96.1,High,High,High,High,High,High,High,High,High,High,0.0,20.0875,36.6875,55.2,21.475,55.2,16.325,65.02499999999999,18.775
False,Medium,IsMasterProtein,NP_004377.2,NCAN#1463#neurocan core protein precursor [Homo sapiens],0.042,1.323,1,1,2,1,1,1321,143.0,5.38,0.0,1.77,1.0,1.0,0,23.6,14.1,11.5,14.3,21.4,10.8,24.1,14.8,31.3,30.5,High,High,High,High,High,High,High,High,High,High,0.0,19.0375,25.3,17.3,14.95,19.4375,17.05,18.4875,21.7875
False,High,IsMasterProtein,NP_004441.1,ERH#2079#enhancer of rudimentary homolog [Homo sapiens],0.007,2.801,7,1,2,1,1,104,12.3,5.92,20.0,2.37,1.0,1.0,0,4.2,0.0,2.3,3.5,48.7,0.0,51.3,8.6,42.1,53.6,High,Not Found,High,High,High,Not Found,High,High,High,High,0.0,5.0,7.762499999999999,5.0,34.7375,0.0,41.3,0.0,31.1875
False,High,IsMasterProtein,NP_004452.1,FARSA#2193#phenylalanine--tRNA ligase alpha subunit [Homo sapiens],0.008,3.51,2,1,1,1,1,508,57.5,7.8,67.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004542.1,"NDUFS3#4722#NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial precursor [Homo sapiens]",0.009,1.554,5,1,2,1,1,264,30.2,7.5,0.0,1.69,1.0,1.0,0,21.3,15.9,10.6,9.7,22.3,10.3,22.4,10.6,23.4,21.5,High,High,High,High,High,High,High,High,High,High,0.0,17.3,23.025,11.675,13.45,22.025,19.4375,17.8625,15.1125
False,Medium,IsMasterProtein,NP_004587.1,SNRPA#6626#U1 small nuclear ribonucleoprotein A [Homo sapiens],0.042,1.367,3,1,2,1,1,282,31.3,9.83,0.0,0.0,1.0,1.0,0,21.7,9.7,3.8,11.6,31.1,5.7,28.9,18.1,31.4,34.0,High,High,High,High,High,High,High,High,High,High,0.0,17.8625,12.55,14.5375,19.0375,14.95,27.2875,12.0625,22.025
False,Medium,IsMasterProtein,NP_004631.1,DDX39B#7919#spliceosome RNA helicase DDX39B [Homo sapiens],0.031,1.443,2,1,2,1,1,428,49.0,5.67,0.0,2.02,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004702.2,SYNGR1#9145#synaptogyrin-1 isoform 1a [Homo sapiens],0.0,5.422,5,1,2,1,1,233,25.4,4.68,45.0,4.07,1.0,1.0,0,60.3,34.9,15.7,27.9,30.2,20.9,41.3,34.7,49.2,38.0,High,High,High,High,High,High,High,High,High,High,0.0,45.825,35.9625,34.474999999999994,28.599999999999998,45.349999999999994,25.950000000000003,34.474999999999994,36.4375
False,High,IsMasterProtein,NP_004823.1,GSTO1#9446#glutathione S-transferase omega-1 isoform 1 [Homo sapiens],0.009,1.949,6,1,2,1,1,241,27.5,6.6,24.0,2.98,1.0,1.0,0,47.1,19.1,13.5,23.2,37.3,19.1,42.0,27.3,41.4,45.5,High,High,High,High,High,High,High,High,High,High,0.0,32.8875,31.1875,28.9625,28.9625,24.887500000000003,31.0625,31.1875,30.375
False,High,IsMasterProtein,NP_004879.1,ATP6V1G1#9550#V-type proton ATPase subunit G 1 [Homo sapiens],0.007,2.876,13,1,1,1,1,118,13.7,8.79,33.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004896.1,PRDX6#9588#peroxiredoxin-6 [Homo sapiens],0.0,16.629,30,7,14,7,1,224,25.0,6.38,97.0,18.2,7.0,7.0,0,167.0,175.1,95.8,203.2,143.3,176.0,165.8,184.8,160.0,455.2,High,High,High,High,High,High,High,High,High,High,0.0,134.7,227.6,217.72500000000002,118.275,242.15,121.6,227.6,118.275
False,High,IsMasterProtein,NP_004930.1,DDX1#1653#ATP-dependent RNA helicase DDX1 [Homo sapiens],0.009,1.79,2,1,2,1,1,740,82.4,7.23,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,Not Found,Not Found,High,Not Found,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_005013.1,PFN1#5216#profilin-1 isoform 2 [Homo sapiens],0.0,6.629,10,1,4,1,1,140,15.0,8.27,64.0,5.2,1.0,1.0,0,18.5,8.0,5.7,5.7,17.3,3.3,17.9,5.5,19.6,19.1,High,High,High,High,High,High,High,High,High,High,0.0,15.8125,14.0,6.9875,10.3625,12.7625,13.45,9.5,12.0625
False,High,IsMasterProtein,NP_005091.2,AKAP12#9590#A-kinase anchor protein 12 isoform 1 [Homo sapiens],0.003,5.226,3,3,3,3,1,1782,191.4,4.41,0.0,0.0,3.0,0.0,0,64.4,36.1,24.3,42.3,75.0,32.4,99.1,48.0,84.6,109.5,High,High,High,High,High,High,High,High,High,High,0.0,52.337500000000006,55.2,50.175,63.4,47.975,61.5625,57.425000000000004,60.25
False,High,IsMasterProtein,NP_005156.1,ALDOC#230#fructose-bisphosphate aldolase C [Homo sapiens],0.0,30.072,18,5,14,4,1,364,39.4,6.87,258.0,29.27,5.0,5.0,0,115.2,76.8,41.6,70.9,69.2,67.4,86.9,82.4,102.7,109.6,High,High,High,High,High,High,High,High,High,High,0.0,90.6875,92.6875,81.1375,57.9125,92.6875,55.2,107.5,75.3625
False,High,IsMasterProtein,NP_005262.1,"GLUD1#2746#glutamate dehydrogenase 1, mitochondrial isoform a precursor [Homo sapiens]",0.0,13.548,9,4,8,4,1,558,61.4,7.8,99.0,11.79,4.0,4.0,0,144.2,116.1,36.2,93.2,82.5,78.7,115.6,102.5,117.5,160.4,High,High,High,High,High,High,High,High,High,High,0.0,110.2375,82.8125,113.55000000000001,80.325,146.55,67.46249999999999,127.175,81.1375
False,High,IsMasterProtein,NP_005264.2,GNB2#2783#guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 [Homo sapiens],0.0,10.41,6,2,6,1,1,340,37.3,6.0,80.0,9.98,2.0,2.0,0,22.1,15.8,12.9,21.1,16.1,20.0,18.6,16.7,21.5,33.5,High,High,High,High,High,High,High,High,High,High,0.0,18.225,28.599999999999998,25.950000000000003,11.5125,21.475,11.675,33.275,12.7625
False,High,IsMasterProtein,NP_005304.3,PDIA3#2923#protein disulfide-isomerase A3 precursor [Homo sapiens],0.0,6.248,4,2,4,2,1,505,56.7,6.35,22.0,6.04,2.0,2.0,0,85.7,58.0,27.7,72.6,143.7,50.4,148.3,88.9,150.7,191.6,High,High,High,High,High,High,High,High,High,High,0.0,69.475,62.287499999999994,83.775,106.25,76.2875,123.5375,83.775,109.01249999999999
False,High,IsMasterProtein,NP_005309.1,H1-0#3005#histone H1.0 [Homo sapiens],0.009,1.955,4,1,2,1,1,194,20.9,10.84,0.0,2.55,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_005312.1,H1-4#3008#histone H1.4 [Homo sapiens],0.0,22.426,33,7,15,4,1,219,21.9,11.03,132.0,15.89,7.0,5.0,2,183.3,118.6,52.6,128.4,374.4,80.0,534.8,137.3,406.5,620.3,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],146.55,118.275,140.4375,370.6,148.875,326.7125,131.59999999999997,287.0
False,High,IsMasterProtein,NP_005313.1,H1-5#3009#histone H1.5 [Homo sapiens],0.0,7.908,16,4,8,1,1,226,22.6,10.92,16.0,8.1,4.0,4.0,0,39.5,20.3,12.2,18.9,28.1,17.9,36.9,20.3,32.9,50.6,High,High,High,High,High,High,High,High,High,High,0.0,28.1875,27.075,23.025,25.112499999999997,26.1,24.525,29.287499999999998,23.1375
False,Medium,IsMasterProtein,NP_005331.1,HINT1#3094#histidine triad nucleotide-binding protein 1 [Homo sapiens],0.042,1.323,6,1,1,1,1,126,13.8,6.95,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_005337.2,HSPA1B#3304#heat shock 70 kDa protein 1B [Homo sapiens],0.0,14.737,6,4,10,1,1,641,70.0,5.66,55.0,14.52,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_005338.1,HSPA5#3309#endoplasmic reticulum chaperone BiP precursor [Homo sapiens],0.0,18.45,11,7,13,5,1,654,72.3,5.16,102.0,16.85,7.0,6.0,0,63.1,41.2,32.2,38.4,72.8,33.6,86.1,45.4,80.8,92.2,High,High,High,High,High,High,High,High,High,High,0.0,49.4,69.475,45.825,56.987500000000004,55.9125,60.25,60.25,56.987500000000004
False,High,IsMasterProtein,NP_005372.2,NCL#4691#nucleolin [Homo sapiens],0.0,5.774,4,3,6,3,1,710,76.6,4.7,31.0,8.03,3.0,3.0,0,62.1,19.0,20.5,32.1,184.1,22.3,215.7,46.2,168.3,227.7,High,High,High,High,High,High,High,High,High,High,0.0,47.6125,45.825,39.2875,148.875,24.7125,159.22500000000002,36.6875,128.60000000000002
False,High,IsMasterProtein,NP_005373.2,NEFM#4741#neurofilament medium polypeptide isoform 1 [Homo sapiens],0.0,14.442,6,6,13,3,1,916,102.4,4.91,60.0,15.97,6.0,5.0,0,112.5,55.7,34.0,76.9,93.1,43.5,110.9,85.1,97.2,131.6,High,High,High,High,High,High,High,High,High,High,0.0,88.67500000000001,78.65,90.6875,74.51249999999999,74.1125,76.2875,73.28750000000001,70.425
False,High,IsMasterProtein,NP_005498.1,CFL1#1072#cofilin-1 [Homo sapiens],0.0,21.934,31,4,9,3,1,166,18.5,8.09,145.0,14.81,4.0,3.0,1,111.4,79.4,47.7,72.4,134.3,74.6,161.4,80.2,146.9,192.9,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],86.975,103.425,82.8125,113.55000000000001,95.8375,113.55000000000001,116.7875,104.3125
False,High,IsMasterProtein,NP_005521.1,"IDH3A#3419#isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial precursor [Homo sapiens]",0.008,2.142,3,1,2,1,1,366,39.6,6.92,34.0,2.87,1.0,1.0,0,51.9,20.7,12.0,27.6,26.9,19.1,38.9,28.0,38.7,37.8,High,High,High,High,High,High,High,High,High,High,0.0,39.2875,26.525,34.05,27.2875,26.9,23.025,31.1875,27.9125
False,High,IsMasterProtein,NP_005545.1,"KRT6A#3853#keratin, type II cytoskeletal 6A [Homo sapiens]",0.0,32.891,18,11,23,5,1,564,60.0,8.0,54.0,26.57,11.0,11.0,0,165.7,85.1,49.6,137.9,97.9,62.1,124.1,157.7,123.7,137.7,High,High,High,High,High,High,High,High,High,High,0.0,131.59999999999997,110.2375,148.875,86.975,104.3125,81.86250000000001,92.6875,85.0375
False,High,IsMasterProtein,NP_005548.2,"KRT16#3868#keratin, type I cytoskeletal 16 [Homo sapiens]",0.0,25.116,14,7,16,4,1,473,51.2,5.05,152.0,23.35,6.0,6.0,0,152.5,64.8,33.0,69.9,69.9,40.5,92.8,75.1,94.6,93.1,High,High,High,High,High,High,High,High,High,High,0.0,120.38749999999999,72.7125,80.325,59.8125,86.975,55.9125,68.0,66.6
False,High,IsMasterProtein,NP_005600.1,"PYGM#5837#glycogen phosphorylase, muscle form isoform 1 [Homo sapiens]",0.0,5.885,4,3,5,2,1,842,97.0,7.03,0.0,7.03,2.0,3.0,1,97.6,53.6,28.5,72.8,78.8,53.5,109.1,77.9,98.4,167.0,High,High,High,High,High,High,High,High,High,High,0.0,76.825,63.4,84.69999999999999,72.7125,71.98750000000001,63.4,85.9,71.025
False,High,IsMasterProtein,NP_005608.1,RPS14#6208#40S ribosomal protein S14 [Homo sapiens],0.0,5.543,23,2,4,2,1,151,16.3,10.05,60.0,6.28,2.0,2.0,0,44.4,24.1,12.4,17.2,31.4,16.5,36.2,22.5,42.4,45.9,High,High,High,High,High,High,High,High,High,High,0.0,31.487499999999997,27.4125,20.7625,24.25,32.8875,27.675,27.175,31.3125
False,High,IsMasterProtein,NP_005611.1,S100A11#6282#protein S100-A11 [Homo sapiens],0.007,2.963,17,2,3,2,1,105,11.7,7.12,28.0,2.54,2.0,1.0,0,40.1,13.7,14.4,25.7,54.6,14.0,60.5,25.3,43.4,54.4,High,High,High,High,High,High,High,High,High,High,0.0,28.9625,33.4375,31.9,41.3,18.625,44.85,23.8375,32.3375
False,High,IsMasterProtein,NP_005800.3,PRDX2#7001#peroxiredoxin-2 [Homo sapiens],0.0,14.317,22,5,10,4,1,198,21.9,5.97,80.0,14.09,5.0,5.0,0,235.5,139.0,81.0,161.1,187.4,102.6,225.4,187.4,207.6,233.4,High,High,High,High,High,High,High,High,High,High,0.0,227.6,194.35,187.725,155.35000000000002,194.35,161.4625,159.22500000000002,153.825
False,High,IsMasterProtein,NP_005879.1,"SLC25A3#5250#phosphate carrier protein, mitochondrial isoform a precursor [Homo sapiens]",0.003,4.928,5,2,4,2,1,362,40.1,9.38,33.0,4.8,2.0,2.0,0,96.3,83.9,34.2,67.9,56.1,52.9,81.4,68.3,79.7,97.8,High,High,High,High,High,High,High,High,High,High,0.0,75.3625,80.325,76.2875,53.6875,103.425,46.4125,84.69999999999999,54.387499999999996
False,High,IsMasterProtein,NP_005900.2,MAP1B#4131#microtubule-associated protein 1B isoform 1 [Homo sapiens],0.0,9.459,2,4,7,4,1,2468,270.5,4.81,25.0,7.31,4.0,3.0,0,63.6,28.6,18.4,38.2,41.6,31.5,59.1,39.9,51.4,69.5,High,High,High,High,High,High,High,High,High,High,0.0,49.775,41.824999999999996,44.85,39.2875,37.3375,34.849999999999994,55.525000000000006,38.1125
False,High,IsMasterProtein,NP_005909.2,"MDH2#4191#malate dehydrogenase, mitochondrial isoform 1 precursor [Homo sapiens]",0.0,22.94,20,6,13,6,1,338,35.5,8.68,126.0,19.0,6.0,5.0,0,260.3,167.5,87.8,168.3,288.4,125.2,364.1,207.2,321.5,384.9,High,High,High,High,High,High,High,High,High,High,0.0,242.15,217.72500000000002,194.35,242.15,227.6,242.15,194.35,242.15
False,High,IsMasterProtein,NP_005945.1,MT3#4504#metallothionein-3 [Homo sapiens],0.002,3.74,16,1,2,1,1,68,6.9,4.84,48.0,3.17,1.0,1.0,0,35.1,25.3,6.3,18.8,12.6,11.4,16.9,24.2,15.7,24.6,High,High,High,High,High,High,High,High,High,High,0.0,25.3,14.5375,22.3625,10.024999999999999,33.6125,8.15,19.0375,7.762499999999999
