Accession,Description,Abundance: F4: 127N  Sample  Pre-term_RDS,Abundance: F5: 127N  Sample  Pre-term_RDS,Abundance: F4: 127C  Sample  Pre-term_Healthy,Abundance: F5: 127C  Sample  Pre-term_Healthy,Abundance: F4: 128N  Sample  Term_RDS,Abundance: F5: 128N  Sample  Term_RDS,Abundance: F4: 128C  Sample  Term_Healthy,Abundance: F5: 128C  Sample  Term_Healthy,normalized Abundance: F4: 127C  Sample  Pre-term_Healthy,normalized Abundance: F4: 127N  Sample  Pre-term_RDS,normalized Abundance: F4: 128C  Sample  Term_Healthy,normalized Abundance: F4: 128N  Sample  Term_RDS,normalized Abundance: F5: 127C  Sample  Pre-term_Healthy,normalized Abundance: F5: 127N  Sample  Pre-term_RDS,normalized Abundance: F5: 128C  Sample  Term_Healthy,normalized Abundance: F5: 128N  Sample  Term_RDS
NP_036545.1,glutaminyl-peptide cyclotransferase precursor [Homo sapiens],593.3,886.5,532.3,772.6,484.4,672.3,618.1,899.4,520.8680536912751,510.64427390791025,582.9170763260026,415.68875809299584,772.6,659.4474489795919,811.9660681114551,540.3601984564499
NP_036605.2,"thioredoxin, mitochondrial precursor [Homo sapiens]",83.2,43.7,58.2,25.2,113.1,47.4,100.7,48.5,56.95006711409397,71.60897284533648,94.96804657179821,97.05697469099469,25.2,32.50744897959184,43.785139318885456,38.09768467475193
NP_038265.2,glutathione hydrolase 1 proenzyme precursor [Homo sapiens],0.0,42.3,0.0,42.1,0.0,46.2,0.0,37.7,0.0,0.0,0.0,0.0,42.1,31.466020408163264,34.03504643962849,37.13318632855568
NP_055023.2,dentin sialophosphoprotein preproprotein [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_055047.2,vesicle-associated membrane protein 2 isoform 1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_055059.2,A disintegrin and metalloproteinase with thrombospondin motifs 2 isoform 1 preproprotein [Homo sapiens],295.9,368.5,354.5,436.1,317.2,385.5,350.0,434.8,346.88657718120805,254.67662337662335,330.0776196636482,272.20576809888166,436.1,274.11887755102043,392.5315170278638,309.8450937155458
NP_055135.1,heme-binding protein 2 isoform 2 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_055439.1,protein S100-A6 [Homo sapiens],244.1,209.0,234.2,197.3,276.1,229.9,345.4,289.8,229.17020134228187,210.0931523022432,325.7394566623545,236.9357268981754,197.3,155.47040816326532,261.62749226006196,184.7818081587652
NP_055703.1,protein FAM3C precursor [Homo sapiens],5203.4,5463.4,2350.7,2399.5,4193.4,4439.1,2184.0,2144.9,2300.215167785235,4478.487131050767,2059.6843467011645,3598.5739846968804,2399.5,4064.100612244898,1936.3865015479878,3567.9205071664837
NP_055814.1,ras-related protein Rab-21 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_055851.1,endonuclease domain-containing 1 protein precursor [Homo sapiens],21.3,189.8,29.4,127.9,26.4,167.9,30.0,97.8,28.768590604026844,18.33258559622196,28.292367399741273,22.655208946439082,127.9,141.18795918367348,88.29250773993809,134.9493936052922
NP_056203.2,protein YIPF3 [Homo sapiens],1806.2,3084.6,1761.5,3285.6,1650.9,2355.2,1666.4,3490.2,1723.6691275167786,1554.5688311688311,1571.5467011642952,1416.7228958210712,3285.6,2294.5646938775512,3150.905015479876,1892.9887541345095
NP_056534.2,collagen alpha-3(V) chain preproprotein [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_057218.1,carboxypeptidase Q preproprotein [Homo sapiens],182.2,182.7,212.8,186.0,341.5,350.3,216.0,161.6,208.22979865771813,156.81676505312868,203.70504527813716,293.05885815185405,186.0,135.90642857142856,145.8902786377709,281.5531422271224
NP_057563.3,protein shisa-5 isoform a precursor [Homo sapiens],6539.1,7767.0,7072.3,8653.7,6219.5,7543.9,6394.8,7763.9,6920.411677852349,5628.103778040142,6030.80103492885,5337.275456150677,8653.7,5777.696938775511,7009.143157894737,6063.399228224917
NP_057603.1,ameloblastin precursor [Homo sapiens],230.2,239.1,316.8,354.7,253.5,271.6,304.3,317.9,309.9962416107383,198.12963400236126,286.97891332470897,217.5414949970571,354.7,177.8611224489796,286.9957894736842,218.29812568908494
NP_057630.2,complement C1r subcomponent-like protein isoform 1 precursor [Homo sapiens],198.9,210.8,178.3,170.7,198.2,179.7,185.2,185.3,174.47073825503358,171.19020070838252,174.6582147477361,170.08569746909947,170.7,156.80938775510205,167.28631578947372,144.43362734288866
NP_057632.2,Golgi membrane protein 1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_057717.1,alpha-hemoglobin-stabilizing protein [Homo sapiens],151.7,88.4,21.2,22.9,77.1,57.9,30.7,32.4,20.744697986577183,130.56587957497047,28.95252263906857,66.1635079458505,22.9,65.75877551020409,29.2502786377709,46.537045203969136
NP_057723.1,tumor necrosis factor receptor superfamily member 12A precursor [Homo sapiens],4289.0,4605.3,3475.1,3668.2,5015.4,5215.0,2455.7,2638.3,3400.466979865772,3691.4769775678865,2315.918887451488,4303.9748087110065,3668.2,3425.779285714286,2381.821300309598,4191.549062844543
NP_057936.1,folate receptor alpha precursor [Homo sapiens],369.1,461.6,463.1,546.1,383.1,459.1,390.5,443.1,453.1542281879195,317.6787485242031,368.2723156532989,328.7579752795762,546.1,343.3738775510204,400.02464396284836,369.00099228224923
NP_058634.4,EGF-containing fibulin-like extracellular matrix protein 2 precursor [Homo sapiens],289.9,209.8,237.9,205.3,265.1,204.3,277.8,221.7,232.79073825503357,249.51251475796929,261.98732212160417,227.4960565038258,205.3,156.06551020408165,200.1477399380805,164.20584343991183
NP_059118.2,calmodulin-like protein 5 [Homo sapiens],44.5,125.7,47.6,166.4,57.3,158.8,95.2,256.6,46.57771812080537,38.30047225501771,89.78111254851231,49.172101236021184,166.4,93.50540816326532,231.6549845201239,127.63528114663728
NP_060520.2,MANSC domain-containing protein 1 isoform 1 precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_061974.2,apolipoprotein M isoform 1 [Homo sapiens],621.6,649.1,384.5,409.4,726.3,706.5,390.5,526.0,376.24228187919465,535.001652892562,368.2723156532989,623.2756915832842,409.4,482.850918367347,474.86563467492266,567.848401323043
NP_061980.1,myeloid-derived growth factor precursor [Homo sapiens],2210.1,3439.3,1122.2,1743.1,2515.9,3977.2,702.7,974.2,1098.0990604026847,1902.1994096812277,662.7015523932731,2159.024249558564,1743.1,2558.41806122449,879.4944891640868,3196.6690187431095
NP_064601.3,aminopeptidase B isoform a [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_065137.1,endosialin precursor [Homo sapiens],2137.2,2868.0,2245.6,2905.4,1991.4,2624.7,2185.3,2940.6,2197.3723489932886,1839.4554899645807,2060.910349288487,1708.9236021188935,2905.4,2133.4408163265307,2654.7336222910217,2109.5990077177507
NP_065145.2,charged multivesicular body protein 1b [Homo sapiens],53.4,132.7,49.3,118.7,55.8,137.3,61.6,155.2,48.241208053691274,45.960566706021254,58.09366106080208,47.88487345497351,118.7,98.71255102040816,140.11244582043344,110.35468577728778
NP_065160.1,secreted Ly-6/uPAR-related protein 1 precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_065699.1,twisted gastrulation protein homolog 1 precursor [Homo sapiens],684.1,536.6,559.3,492.7,653.4,521.6,547.7,420.4,547.2881879194631,588.7944510035419,516.5243208279431,560.7164214243672,492.7,399.16469387755103,379.5313931888545,419.2352811466373
NP_065784.1,protein HEG homolog 1 precursor [Homo sapiens],0.0,84.2,0.0,117.3,0.0,91.4,0.0,105.0,0.0,0.0,0.0,0.0,117.3,62.63448979591837,94.79256965944273,73.46262403528115
NP_066278.3,hepatocyte growth factor-like protein isoform 1 precursor [Homo sapiens],59.0,64.4,78.8,86.2,79.2,76.7,85.2,98.8,77.10765100671141,50.78040141676505,80.35032341526521,67.96562683931725,86.2,47.90571428571429,89.19529411764707,61.64751929437708
NP_066925.1,kunitz-type protease inhibitor 2 isoform a precursor [Homo sapiens],177.6,323.2,170.4,296.3,199.4,355.3,190.6,338.7,166.74040268456378,152.85761511216057,179.75084087968955,171.1154796939376,296.3,240.42122448979592,305.773746130031,285.57188533627345
NP_066932.1,thymosin beta-4 [Homo sapiens],6576.9,7162.0,1579.8,1597.7,5340.1,5231.0,2688.3,2782.6,1545.8714093959732,5660.637662337662,2535.2790426908155,4582.616715715127,1597.7,5327.651020408163,2512.093374613003,4204.4090407938265
NP_066972.1,coactosin-like protein [Homo sapiens],2097.1,1819.7,627.2,545.2,962.4,838.8,964.5,877.6,613.7299328859061,1804.942030696576,909.5996119016819,825.8853443201883,545.2,1353.6339795918368,792.2853250773994,674.1843439911797
NP_066978.1,CD209 antigen isoform 1 [Homo sapiens],55.0,43.4,46.4,40.3,46.3,50.8,75.5,58.9,45.403489932885904,47.33766233766234,71.20245795601554,39.73243084167157,40.3,32.284285714285716,53.17411764705883,40.83042998897464
NP_067066.1,costars family protein ABRACL [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_068656.2,fibrinogen gamma chain isoform gamma-B precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_068713.2,tyrosine-protein kinase receptor UFO isoform 1 precursor [Homo sapiens],524.3,749.3,643.6,701.9,787.2,735.1,765.2,856.1,629.7777181208054,451.2570247933884,721.6439844760674,675.53713949382,701.9,557.3874489795918,772.8754179566564,590.835611907387
NP_071449.1,xylosyltransferase 1 precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_076435.1,LYNX1-SLURP2 protein precursor [Homo sapiens],0.0,67.7,0.0,46.2,0.0,68.2,0.0,63.5,0.0,0.0,0.0,0.0,46.2,50.360510204081635,57.32693498452013,54.8156560088203
NP_077727.3,mimecan isoform 1 [Homo sapiens],959.6,923.4,465.4,612.4,869.6,902.2,534.4,691.6,455.4048322147651,825.9131050767414,503.9813712807245,746.2488522660389,612.4,686.8965306122449,624.3670588235295,725.1420066152151
NP_077739.1,desmocollin-1 isoform Dsc1a preproprotein [Homo sapiens],429.0,174.6,268.3,112.3,358.8,149.0,294.0,120.8,262.53785234899334,369.23376623376623,277.26520051746445,307.9048852266039,112.3,129.88102040816327,109.05659442724459,119.75854465270122
NP_077740.1,desmocollin-2 isoform Dsc2a preproprotein [Homo sapiens],918.8,1108.8,539.0,615.7,946.5,1079.7,317.0,281.7,527.4241610738255,790.7971664698937,298.95601552393276,812.240729841083,615.7,824.8114285714286,254.3149226006192,867.8073869900772
NP_079032.2,multimerin-2 precursor [Homo sapiens],0.0,49.8,0.0,43.2,0.0,50.9,0.0,46.0,0.0,0.0,0.0,0.0,43.2,37.045102040816325,41.528173374613004,40.910804851157664
NP_079202.2,intraflagellar transport protein 56 isoform 1 [Homo sapiens],580.1,538.6,649.5,661.1,1274.0,1296.0,539.4,512.0,635.5510067114094,499.28323494687135,508.69676584734805,1093.2854620364922,661.1,400.6524489795919,462.22662538699694,1041.6582138919516
NP_110379.2,T-complex protein 1 subunit alpha isoform a [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_110437.2,thioredoxin domain-containing protein 5 isoform 1 precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_112576.1,SH3 domain-binding glutamic acid-rich-like protein 3 [Homo sapiens],4844.4,4745.9,4738.5,4602.5,5490.5,5375.8,4116.5,4230.3,4636.73355704698,4169.501298701299,3882.184346701165,4711.682754561507,4602.5,3530.368469387755,3819.0572136222913,4320.791841234841
NP_114141.2,hemicentin-1 precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_114409.2,plasma alpha-L-fucosidase precursor [Homo sapiens],139.9,367.5,95.1,213.8,105.8,264.9,90.9,216.1,93.05758389261744,120.40979929161747,85.72587322121606,90.79246615656268,213.8,273.375,195.09213622291023,212.91300992282248
NP_115584.1,anthrax toxin receptor 1 isoform 1 precursor [Homo sapiens],26.6,24.6,39.5,34.5,25.8,31.9,50.8,33.0,38.651677852348996,22.894214876033057,47.908408796895216,22.140317834020014,34.5,18.299387755102043,29.791950464396287,25.639581036383685
NP_116171.3,hepatitis A virus cellular receptor 2 precursor [Homo sapiens],116.0,91.9,127.5,107.4,129.8,96.5,146.1,102.5,124.76174496644296,99.83943329397874,137.78382923674,111.3881106533255,107.4,68.36234693877552,92.53560371517028,77.56174200661522
NP_116197.4,leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1 isoform a precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_291031.2,guanylin precursor [Homo sapiens],134.7,85.7,114.8,68.8,138.0,80.1,155.4,104.7,112.3344966442953,115.93423848878393,146.5544631306598,118.4249558563861,68.8,63.75030612244898,94.52173374613004,64.38026460859979
NP_443112.2,phosphoinositide-3-kinase-interacting protein 1 isoform 1 precursor [Homo sapiens],337.5,420.3,280.2,381.2,345.6,360.7,323.0,377.3,274.18228187919465,290.48110979929163,304.61448900388103,296.57728075338434,381.2,312.6517346938776,340.6213003095976,289.9121278941566
NP_443203.1,liver-expressed antimicrobial peptide 2 precursor [Homo sapiens],206.3,159.1,962.6,479.9,1406.6,663.6,1016.7,540.7,941.926711409396,177.55926800472255,958.8283311772317,1207.0763978811065,479.9,118.35091836734694,488.1365944272447,533.3675854465271
NP_443204.1,leucine-rich alpha-2-glycoprotein precursor [Homo sapiens],13057.6,13052.2,8663.9,8620.1,5185.3,4983.7,6028.3,6079.4,8477.82966442953,11238.477449822905,5685.1626131953435,4449.774808711007,8620.1,9709.238571428572,5488.399504643963,4005.6420066152155
NP_444513.1,dermcidin isoform 1 preproprotein [Homo sapiens],1008.2,836.8,548.0,389.3,908.3,737.8,737.3,523.9,536.2308724832216,867.7423848878394,695.3320827943079,779.4593290170689,389.3,622.4767346938776,472.9697832817338,593.0057331863286
NP_477521.1,mucin-like protein 1 precursor [Homo sapiens],1182.2,1103.4,1207.2,1126.8,1449.4,1352.8,1538.1,1418.0,1181.27355704698,1017.5015348288076,1450.549676584735,1243.805297233667,1126.8,820.7944897959185,1280.1510835913314,1087.3111356119075
NP_510966.1,adhesion G protein-coupled receptor E5 isoform 1 preproprotein [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_569057.2,collectin-12 [Homo sapiens],10918.5,9683.9,7985.5,7430.3,12634.1,11404.4,10534.0,9876.4,7813.999328859061,9397.38665879575,9934.393272962485,10841.976339022955,7430.3,7203.63581632653,8916.279380804954,9166.270782800442
NP_570602.2,alpha-1B-glycoprotein precursor [Homo sapiens],1143.3,1174.9,945.3,1004.4,998.7,954.1,1023.6,1312.9,924.998255033557,984.0208972845336,965.3355756791722,857.0362566215421,1004.4,873.9817346938777,1185.2682352941179,766.856560088203
NP_597734.2,synaptopodin-2 isoform a [Homo sapiens],311.8,944.3,886.6,2567.9,455.8,1301.4,702.9,2127.3,867.5589261744967,268.36151121605667,662.890168175938,391.1456150676869,2567.9,702.4435714285714,1920.4974613003099,1045.9984564498347
NP_612449.2,vasorin precursor [Homo sapiens],2851.4,1176.1,4431.6,1678.2,4365.3,1424.5,1888.3,1211.4,4336.4246979865775,2454.1565525383708,1780.8159120310481,3746.090288404944,1678.2,874.874387755102,1093.6354179566565,1144.9399117971336
NP_620156.1,galactose mutarotase [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_620411.2,endothelial cell-selective adhesion molecule precursor [Homo sapiens],428.6,152.5,202.7,88.5,399.5,165.2,250.4,89.9,198.34671140939597,368.889492325856,236.14695989650716,342.8316656856975,88.5,113.44132653061224,81.16049535603716,132.77927232635062
NP_647473.1,ATP-dependent zinc metalloprotease YME1L1 isoform 1 [Homo sapiens],89.3,0.0,63.4,0.0,55.6,0.0,128.7,0.0,62.03838926174497,76.85914994096812,121.37425614489004,47.71324308416716,0.0,0.0,0.0,0.0
NP_647537.1,attractin isoform 1 preproprotein [Homo sapiens],134.9,0.0,103.8,0.0,125.0,0.0,133.0,0.0,101.57073825503356,116.10637544273908,125.4294954721863,107.26898175397292,0.0,0.0,0.0,0.0
NP_653247.1,immunoglobulin J chain precursor [Homo sapiens],160.0,23.9,241.7,41.4,187.0,29.9,306.6,62.9,236.50912751677853,137.70956316410863,289.1479948253558,160.47439670394348,41.4,17.778673469387755,56.78526315789474,24.032083792723263
NP_660295.3,zymogen granule protein 16 homolog B precursor [Homo sapiens],202.2,312.2,255.9,433.4,213.1,336.7,231.9,408.8,250.40416107382552,174.03046044864226,218.70000000000005,182.87216009417304,433.4,232.23857142857142,369.0590712074304,270.62216097023156
NP_660339.1,cell adhesion molecule 4 precursor [Homo sapiens],1112.5,1204.7,1002.0,1217.6,1072.2,1290.0,1183.8,1516.5,980.4805369127517,957.5118063754427,1116.4168175937905,920.1104178928782,1217.6,896.1492857142858,1369.0755417956657,1036.8357221609704
NP_694953.2,cartilage intermediate layer protein 2 precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_710152.1,PILR alpha-associated neural protein isoform a precursor [Homo sapiens],0.0,105.9,0.0,108.0,0.0,57.8,0.0,346.0,0.0,0.0,0.0,0.0,108.0,78.77663265306123,312.36408668730655,46.45667034178611
NP_733746.1,sialate O-acetylesterase isoform 1 precursor [Homo sapiens],131.0,276.0,114.4,180.3,153.3,227.3,101.8,193.5,111.94308724832216,112.74970484061393,96.00543337645539,131.5546792230724,180.3,205.31020408163266,174.68916408668733,182.69206174200664
NP_733779.1,S-phase kinase-associated protein 1 isoform b [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_775489.2,tryptophan 5-hydroxylase 2 [Homo sapiens],64.1,190.5,147.6,355.9,70.3,220.8,118.0,296.5,144.43006711409396,55.169893742621014,111.28331177231567,60.328075338434374,355.9,141.70867346938778,267.6761609907121,177.46769570011028
NP_775813.2,putative phospholipase B-like 2 isoform 1 precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_776169.2,neuronal growth regulator 1 precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_776213.1,interleukin-1 receptor antagonist protein isoform 2 [Homo sapiens],7147.7,7091.0,2341.3,2326.0,3314.4,3255.6,1115.3,1121.0,2291.017046979866,6151.91652892562,1051.815912031048,2844.258505002943,2326.0,5274.835714285715,1012.0235294117648,2616.68401323043
NP_787098.3,2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3 isoform 2 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_848665.1,reticulon-4 receptor-like 2 precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_872372.1,vitelline membrane outer layer protein 1 homolog isoform 1 precursor [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_877421.2,neuroblastoma suppressor of tumorigenicity 1 isoform 1 [Homo sapiens],1618.1,1683.8,816.1,830.4,774.4,759.6,1237.5,1304.8,798.5730201342283,1392.6740259740259,1167.0601552393275,664.552795762213,830.4,1252.5410204081634,1177.955665634675,610.5274531422272
NP_878253.1,glycerophosphodiester phosphodiesterase domain-containing protein 4 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_932070.1,BH3-interacting domain death agonist isoform 1 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NP_937877.1,ribonuclease pancreatic precursor [Homo sapiens],117.9,263.4,43.9,117.5,109.4,278.0,36.6,78.8,42.95718120805369,101.47473435655255,34.516688227684355,93.88181283107711,117.5,195.9373469387755,71.1395665634675,223.44211686879825
NP_940894.1,C-type lectin domain family 4 member G isoform 1 [Homo sapiens],520.1,691.5,256.5,365.5,301.6,419.7,64.7,78.1,250.99127516778526,447.6421487603306,61.01720569210868,258.81859917598587,365.5,514.3913265306122,70.50761609907121,337.3332965821389
NP_976075.1,CD59 glycoprotein preproprotein [Homo sapiens],8872.3,11081.5,5432.6,6239.1,6879.8,8595.5,2014.9,2547.1,5315.926711409396,7636.253482880755,1900.2097024579564,5903.913125367863,6239.1,8243.279081632654,2299.487182662539,6908.621278941567
NP_991108.1,ly6/PLAUR domain-containing protein 2 precursor [Homo sapiens],248.8,198.3,200.9,145.8,241.9,185.6,241.3,161.5,196.5853691275168,214.1383707201889,227.5649417852523,207.5869334902884,145.8,147.51091836734696,145.8,149.1757442116869
sp,"retinol-binding protein 4 isoform a precursor [Homo sapiens]
retinol-binding protein 4 isoform a precursor [Homo sapiens]",39654.4,33005.9,4663.9,3743.8,25522.7,21570.2,14287.6,11630.7,4563.735704697987,34129.93813459268,13474.334282018113,21902.352324896998,3743.8,24552.348061224493,10500.037523219817,17337.018522601986
sp,0.0,35.2,45.3,45.0,61.2,73.7,84.7,68.0,86.4,44.033557046979865,30.296103896103897,64.12936610608021,63.245791642142436,61.2,33.69765306122449,78.00074303405574,68.07750826901875
sp,0.0,1058.6,405.2,273.0,105.9,480.0,186.0,286.0,113.2,267.13691275167787,911.1208972845336,269.7205692108668,411.91288993525603,105.9,301.4191836734694,102.19541795665636,149.49724366041897
sp,"alpha-amylase 1B precursor [Homo sapiens]
alpha-amylase 1B precursor [Homo sapiens]
alpha-amylase 1A precursor [Homo sapiens]
alpha-amylase 1C isoform X1 [Homo sapiens]
alpha-amylase 1C precursor [Homo sapiens]
alpha-amylase 1C precursor [Homo sapiens]
alpha-amylase 1A precursor [Homo sapiens]",49.5,43.0,63.6,49.9,131.1,84.1,126.5,96.0,62.234093959731545,42.603896103896105,119.29948253557569,112.5037080635668,49.9,31.98673469387755,86.66749226006192,67.59525909592062
sp,albumin preproprotein [Homo sapiens],344629.1,402523.0,137357.0,150403.5,290994.6,332264.6,262608.0,309245.9,134407.0510067114,296617.0175914994,247660.0672703752,249717.55550323718,150403.5,299427.8234693878,279182.985882353,267057.21433296584
sp,lactotransferrin isoform 1 preproprotein [Homo sapiens],70.9,93.7,100.0,80.2,89.9,91.7,100.8,93.6,97.8523489932886,61.02255017709564,95.06235446313067,77.14785167745734,80.2,69.70132653061225,84.50080495356038,73.70374862183021
sp,cathepsin D preproprotein [Homo sapiens],2908.1,2904.6,1690.3,1579.6,2596.5,2486.5,1673.3,1624.3,1653.9982550335571,2502.9573789846518,1578.0539456662357,2228.1912889935256,1579.6,2160.6667346938775,1466.3959133126937,1998.520948180816
sp,0.0,112132.3,117713.2,89682.7,82909.9,88172.2,89376.8,88289.1,87377.4,87756.62859060403,96510.56280991736,83263.58848641657,75665.1369040612,82909.9,87564.20693877552,78883.12643962848,71836.47982359427
sp,gelsolin isoform a precursor [Homo sapiens],28662.0,36798.0,24606.9,29973.8,27216.1,34907.3,17485.1,22816.1,24078.429664429532,24668.94687131051,16489.82910737387,23355.54667451442,29973.8,27373.20612244898,20598.06427244582,28056.694266813676
sp,0.0,2976.9,5145.4,3234.1,5402.0,2215.0,3358.6,2455.5,3716.9,3164.6428187919464,2562.1724911452184,2315.730271668823,1900.8063566804003,5402.0,3827.5475510204083,3355.566687306502,2699.470121278942
sp,0.0,96560.4,104483.4,42663.0,46746.5,87692.9,96401.0,57142.3,63606.1,41746.74765100671,83108.06564344745,53889.69818887453,75253.82472042377,46746.5,77722.85571428572,57422.72061919505,77482.17089305403
XP_005244806.1,agrin isoform X1 [Homo sapiens],3497.9,3694.5,2203.4,2337.4,2897.6,3012.9,1432.7,1781.8,2156.078657718121,3010.5892561983474,1351.1491591203107,2486.5808122424955,2337.4,2748.255612244898,1608.5847678018577,2421.6142227122386
XP_005247472.1,histidine-rich glycoprotein isoform X1 [Homo sapiens],0.0,76.0,0.0,56.2,0.0,50.8,0.0,76.6,0.0,0.0,0.0,0.0,56.2,56.53469387755102,69.15343653250774,40.83042998897464
XP_005249096.1,histone H2B type 1-D isoform X1 [Homo sapiens],409.0,259.0,205.8,131.4,153.3,94.9,267.2,162.0,201.38013422818796,352.02007083825265,251.99068564036224,131.5546792230724,131.4,192.6642857142857,146.2513931888545,76.2757442116869
XP_005253288.1,CD44 antigen isoform X1 [Homo sapiens],1407.5,1792.9,1145.4,1606.8,1082.2,1550.3,1058.2,1598.6,1120.8008053691276,1211.413813459268,997.9661060802072,928.691936433196,1606.8,1333.69806122449,1443.1943034055728,1246.051488423374
XP_005254606.1,beta-2-microglobulin isoform X1 [Homo sapiens],50430.1,56278.0,6751.2,7229.6,19301.0,21429.2,11937.6,13362.3,6606.207785234899,43404.41900826446,11258.098835705046,16563.18893466745,7229.6,41863.94081632653,12063.302414860682,17223.68996692393
XP_005255820.1,cadherin-11 isoform X1 [Homo sapiens],1351.1,708.7,896.7,572.4,950.9,591.9,999.9,632.1,877.4420134228188,1162.8711924439197,942.9846054333766,816.0165979988228,572.4,527.1860204081634,570.6512693498453,475.738809261301
XP_005256758.2,alpha-2-antiplasmin isoform X2 [Homo sapiens],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XP_005260727.1,tyrosine-protein phosphatase non-receptor type substrate 1 isoform X1 [Homo sapiens],47.1,35.7,52.8,26.4,51.9,32.7,71.2,37.4,51.66604026845638,40.53825265643447,67.14721862871929,44.53808122424956,26.4,26.556428571428576,33.76421052631579,26.282579933847856
XP_005262677.1,syndecan-1 isoform X1 [Homo sapiens],0.0,19.0,0.0,17.5,0.0,18.5,0.0,42.8,0.0,0.0,0.0,0.0,17.5,14.133673469387755,38.63925696594427,14.869349503858876
XP_005266132.1,dipeptidyl peptidase 2 isoform X1 [Homo sapiens],223.6,345.0,266.3,388.7,182.9,226.5,207.3,309.2,260.5808053691275,192.44911452184178,195.5002587322122,156.9559741024132,388.7,256.63775510204084,279.1415479876161,182.04906284454248
