,Checked,Protein FDR Confidence: Combined,Master,Unique Sequence ID,Protein Group IDs,Accession,Description,Exp. q-value: Combined,Sum PEP Score,# Decoy Protein: Combined,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,Coverage [%] (by Search Engine): Mascot,Coverage [%] (by Search Engine): Sequest HT,# PSMs (by Search Engine): Mascot,# PSMs (by Search Engine): Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundances (by Bio. Rep.): Cntrol 1,Abundances (by Bio. Rep.): Cntrol 2,Abundances (by Bio. Rep.): Cntrol 3,Abundances (by Bio. Rep.): Sample- A1,Abundances (by Bio. Rep.): Sample- A2,Abundances (by Bio. Rep.): Sample- A3,Abundances (by Bio. Rep.): Sample- B1,Abundances (by Bio. Rep.): Sample- B2,Abundances (by Bio. Rep.): Sample- B3,Abundances (by Bio. Rep.): Sample- C1,Abundances (by Bio. Rep.): Sample- C2,Abundances (by Bio. Rep.): Sample- C3,normalized Abundances (by Bio. Rep.): Cntrol 1,normalized Abundances (by Bio. Rep.): Cntrol 2,normalized Abundances (by Bio. Rep.): Cntrol 3,normalized Abundances (by Bio. Rep.): Sample- A1,normalized Abundances (by Bio. Rep.): Sample- A2,normalized Abundances (by Bio. Rep.): Sample- A3,normalized Abundances (by Bio. Rep.): Sample- B1,normalized Abundances (by Bio. Rep.): Sample- B2,normalized Abundances (by Bio. Rep.): Sample- B3,average_normalized  (by Bio. Rep.): Sample- A,P VALUE of  (by Bio. Rep.): Sample- A,average_normalized  (by Bio. Rep.): Sample- B,P VALUE of  (by Bio. Rep.): Sample- B,average_normalized_of_CONTROL
129,False,High,Master Protein,6.71348607938673e+18,3784,XP_011543629.1,SERPINH1#871#serpin H1 isoform X1 [Homo sapiens],0,251.047,0,56,21,381,21,21,1,418,46.4,8.69,2136,693.04,56,52,184,197,21,18,0,7308.5,6203.7,6384.0,7204.7,6246.4,6137.3,7736.2,6782.5,6652.1,7640.1,6524.2,6546.5,6914.799938989377,5610.442634816813,5967.7817623071915,7069.897369629142,5761.855955213435,5833.698932756445,7736.2,6361.051862348659,6154.892918645734,6221.817419199674,0.9253397696885607,6750.714926998131,0.40792031203135865,6164.3414453711275
130,False,High,Master Protein,8.956218171446358e+18,4305,NP_001171725.1,ESYT1#23344#extended synaptotagmin-1 isoform 1 [Homo sapiens],0,250.916,0,44,31,296,0,31,1,1114,123.9,5.78,1935,524.57,41,37,148,148,29,26,0,3155.5,4189.1,4631.5,2986.3,3905.6,4432.2,3152.2,4075.6,4720.0,3283.9,4249.3,4860.4,2985.5170291415443,3788.498032063303,4329.539666686365,2930.42521061578,3602.6358572428267,4212.947128177393,3152.2,3822.3520781700245,4367.206532675074,3582.0027320120003,0.8356077535334818,3780.5862036150334,0.887238411105729,3701.184909297071
131,False,High,Master Protein,-7.224600777690592e+18,438,NP_006421.2,CCT4#10575#T-complex protein 1 subunit delta isoform a [Homo sapiens],0,250.018,0,63,28,393,2,27,1,539,57.9,7.83,2610,661.72,63,59,188,205,28,27,0,5979.3,6794.0,6562.0,5743.1,6581.3,6212.5,5332.4,5990.5,5730.3,5042.1,5659.1,5416.1,5657.202336347976,6144.2924804464155,6134.176679865255,5635.6444520267505,6070.777183344996,5905.17892554534,5332.4,5618.264825860618,5301.992286904233,5870.533520305696,0.6270457427075087,5417.552370921617,0.051751723813230385,5978.557165553216
132,False,High,Master Protein,7.061207721996529e+18,3857,NP_001145.1,ANXA5#308#annexin A5 [Homo sapiens],0,249.759,0,76,27,924,14,26,1,320,35.9,5.05,6745,1459.2,76,76,461,463,26,24,1,23955.6,20795.9,21835.5,23630.3,20679.2,21240.1,22169.4,19448.6,19935.2,21546.8,18688.6,19092.0,22665.14078380706,18807.196348854228,20411.888889545535,23188.168253160788,19075.078712386283,20189.390888768703,22169.4,18240.111057880444,18445.15586232715,20817.54595143859,0.9147467988113431,19618.222306735865,0.5845175582331601,20628.075340735606
133,False,High,Master Protein,1.4736425836664271e+18,2515,NP_733765.1,ATP2A2#488#sarcoplasmic/endoplasmic reticulum calcium ATPase 2 isoform b [Homo sapiens],0,249.401,0,30,26,363,0,26,1,1042,114.7,5.34,2491,605.78,30,28,175,188,26,23,0,4755.8,4721.6,5216.9,4683.3,4558.3,5247.7,4789.3,4614.3,5452.1,4821.8,4683.3,5298.2,4499.610802469136,4270.07526871884,4876.7732888127175,4595.673706217353,4204.7047900629805,4988.1058265729225,4789.3,4327.578563720665,5044.586173050376,4596.161440951085,0.8774607837184416,4720.488245590347,0.566428409302303,4548.819786666897
134,False,High,Master Protein,6.189837904598167e+18,3667,XP_005252022.1,HNRNPK#3190#heterogeneous nuclear ribonucleoprotein K isoform X3 [Homo sapiens],0,248.893,0,63,27,931,0,1,1,440,48.5,5.54,4608,1351.34,63,63,435,496,27,27,0,153.7,218.6,244.1,172.6,247.3,267.7,146.5,239.9,271.4,147.6,233.0,252.8,145.42036678151015,197.6953688880757,228.18538975237868,169.3705894760351,228.11651154653603,254.45736794663782,146.5,224.99319451197098,251.11437562881676,217.31482298973629,0.4839404229665123,207.5358567135959,0.6898563052576543,190.4337084739882
135,False,High,Master Protein,5.778599060552415e+18,3564,NP_005959.2,HNRNPM#4670#heterogeneous nuclear ribonucleoprotein M isoform a [Homo sapiens],0,247.012,0,56,33,422,0,33,1,730,77.5,8.7,3048,547.19,56,54,221,201,33,30,0,9382.0,9918.0,11364.2,9891.6,10573.9,12059.8,9558.0,10189.6,11675.5,9869.5,10531.5,12186.8,8876.603000287108,8969.545602158896,10623.28720288399,9706.524466171199,9753.664300209935,11463.223630791417,9558.0,9556.442912876946,10802.822006832168,10307.804132390851,0.3696201779736852,9972.42163990304,0.5333899612854504,9489.811935109998
136,False,High,Master Protein,3.851021478040608e+18,3078,NP_004035.2,ATIC#471#bifunctional purine biosynthesis protein PURH [Homo sapiens],0,246.432,0,61,28,334,0,28,1,592,64.6,6.71,1530,531.35,61,57,157,177,28,25,0,4300.3,4527.0,4674.6,4327.3,4656.6,4853.8,4077.5,4383.3,4419.6,3792.9,3955.8,4086.7,4068.648036893482,4094.084789370168,4369.8296720052,4246.334599302703,4295.379489153254,4613.691343068325,4077.5,4110.932344744987,4089.2597440277036,4385.135143841428,0.24111967790056152,4092.5640295908966,0.4715950614787315,4177.520832756283
137,False,High,Master Protein,-3.013475598512256e+18,1433,NP_001302466.1,LDHB#3945#L-lactate dehydrogenase B chain isoform LDHBx [Homo sapiens],0,245.312,0,56,21,1008,0,19,1,341,37.4,6.25,6676,1726.47,56,56,478,530,21,18,0,17800.4,17700.0,18200.7,16566.6,16682.4,16745.0,15354.7,15448.6,15175.1,15151.4,15322.2,15257.8,16841.513967843814,16007.356035310797,17014.067280893563,16256.632720820873,15388.317396780965,15916.65530917613,15354.7,14488.661378647916,14040.846579236764,15853.868475592657,0.13094790167697948,14628.069319294895,0.017259063819775135,16620.979094682723
138,False,High,Master Protein,5.188932186925581e+18,3432,NP_001184222.1,DPYSL2#1808#dihydropyrimidinase-related protein 2 isoform 1 [Homo sapiens],0,244.341,0,56,26,508,0,26,1,677,73.5,6.35,2592,818.01,56,55,245,263,26,24,0,9617.2,9294.9,7918.0,8495.8,8365.2,7009.5,7724.1,7640.8,6697.0,8163.3,7936.5,6967.0,9099.13306057996,8406.032407492108,7401.769422610956,8336.840405970444,7716.296976906928,6662.752785289345,7724.1,7166.019177269978,6196.436896043427,7571.963389388907,0.3519571479786665,7028.852024437801,0.1286175834781383,8302.311630227674
139,False,High,Master Protein,-6.979633451004201e+18,505,XP_016883528.1,YWHAB#7529#14-3-3 protein beta/alpha isoform X1 [Homo sapiens],0,242.124,0,69,18,825,10,11,1,246,28.1,4.83,4167,1323.56,69,69,394,431,18,17,0,5645.6,5608.1,4737.8,5253.7,5336.3,4413.7,4801.6,5066.7,4163.5,5096.0,5272.8,4517.4,5341.478351995406,5071.799626080592,4428.9092157673895,5155.401308981724,4922.3539853044085,4195.3622895258695,4801.6,4751.867522441865,3852.301779405227,4757.705861270668,0.6570756115703402,4468.589767282364,0.30916206352353126,4947.39573128113
140,False,High,Master Protein,-1.5388965934664973e+18,1789,NP_005498.1,CFL1#1072#cofilin-1 [Homo sapiens],0,240.908,0,80,19,929,14,14,1,166,18.5,8.09,4573,1376.12,80,69,458,471,18,13,6,20049.9,24535.2,22095.3,20487.4,25034.8,22507.3,18823.0,22886.1,20513.3,17981.1,22218.0,19860.2,18969.83612187769,22188.908576133188,20654.750684947696,20104.07308708761,23092.807291812453,21393.904809807103,18823.0,21464.013125970898,18980.04613701771,21530.261729569058,0.5066505724729307,19755.686420996204,0.538684876710792,20604.49846098619
141,False,High,Master Protein,-8.012908085941337e+18,277,NP_006420.1,CCT7#10574#T-complex protein 1 subunit eta isoform a [Homo sapiens],0,237.581,0,69,31,343,2,31,1,543,59.3,7.65,1774,518.94,69,67,171,172,31,27,0,5071.6,5988.8,6082.0,5114.7,6138.2,6064.5,4776.7,5705.5,5612.0,4512.1,5397.3,5345.0,4798.399038185472,5416.093436399396,5685.47128420306,5019.002050944824,5662.049216235128,5764.500216333153,4776.7,5350.9740362153,5192.534546900957,5481.850494504368,0.6323022218775157,5106.736194372085,0.575997711212185,5299.987919595976
142,False,High,Master Protein,6.236408574134144e+17,2307,NP_036611.2,YWHAG#7532#14-3-3 protein gamma [Homo sapiens],0,237.533,0,67,19,850,13,13,1,247,28.3,4.89,4331,1262.49,67,63,392,458,19,17,5,10735.5,10298.8,6876.8,10407.2,10145.8,6584.7,9517.0,9350.9,5977.3,9418.4,9327.4,6156.9,10157.191591300601,9313.929849517448,6428.452635187045,10212.47739742174,9358.772757172846,6258.96686857761,9517.0,8769.857701383866,5530.530425372611,8610.072341057397,0.9894838634860553,7939.129375585492,0.6982695956839593,8633.191358668364
143,False,High,Master Protein,8.92484322164892e+18,4297,NP_001264153.1,TAGLN2#8407#transgelin-2 isoform a [Homo sapiens],0,237.212,0,76,15,511,0,14,1,220,24.4,8.25,2981,863.88,76,76,213,298,15,14,1,8519.1,9383.3,9980.5,8030.0,8769.0,9286.0,7908.9,8540.9,9020.7,7718.5,8372.3,8904.9,8060.186380275624,8485.978750628914,9329.80041959695,7879.7556981029065,8088.773512946115,8826.638471245718,7908.9,8010.189141339278,8346.453383326705,8265.055894098246,0.48941294296265847,8088.514174888661,0.2847061713716036,8625.321850167164
144,False,High,Master Protein,-4.234591865668603e+18,1155,NP_001091974.1,DDX17#10521#probable ATP-dependent RNA helicase DDX17 isoform 3 [Homo sapiens],0,236.832,0,44,32,532,0,24,1,731,80.4,8.37,3070,774.14,44,44,260,272,32,32,7,6837.8,7477.0,8431.4,7123.9,8030.6,8993.7,7119.4,7942.4,8638.3,6994.6,7993.4,8738.8,6469.455979041056,6761.977461921967,7881.697235387978,6990.60916783503,7407.652477256823,8548.79802055165,7119.4,7448.8784830841105,7992.635633730316,7649.019888547835,0.38993628908069294,7520.304705604809,0.4007253172087185,7037.710225450333
145,False,High,Master Protein,-1.037081558044958e+18,1902,XP_016865310.1,VDAC1#7416#voltage-dependent anion-selective channel protein 1 isoform X1 [Homo sapiens],0,236.551,0,87,21,1304,20,20,1,283,30.8,8.54,6564,1866.83,87,82,585,719,21,19,2,18712.8,17152.6,18286.1,19100.0,17853.4,19155.0,20731.8,19382.1,20862.0,20966.1,19804.7,21488.0,17704.764082687336,15512.303679732879,17093.899449205128,18742.63185974664,16468.48090272918,18207.43699296917,20731.8,18177.7432069632,19302.682772175296,17806.183251815,0.335898014704643,19404.0753263795,0.056678081043103665,16770.322403875114
146,False,High,Master Protein,6.102726942936219e+18,3647,NP_003741.1,EIF3A#8661#eukaryotic translation initiation factor 3 subunit A [Homo sapiens],0,235.486,0,25,30,388,30,30,1,1382,166.5,6.79,2117,611.25,24,24,187,201,29,28,0,4593.5,5199.5,7224.9,4450.3,4949.2,7091.7,4130.6,4559.5,6550.1,4118.9,4548.4,6379.8,4346.053707292564,4702.27388167223,6753.857527332899,4367.033223320967,4565.28200139958,6740.886500811249,4130.6,4276.18370311518,6060.516845270128,5224.400575177265,0.9698250541134201,4822.433516128436,0.6721696826933949,5267.395038765898
147,False,High,Master Protein,5.790253934220923e+18,3568,XP_006713191.1,IMPDH2#3615#inosine-5'-monophosphate dehydrogenase 2 isoform X1 [Homo sapiens],0,235.375,0,52,26,309,0,23,1,608,66.1,8.5,1810,530.88,52,49,150,159,26,23,3,4222.2,5323.0,5616.8,4427.1,5775.8,6026.6,4137.4,5428.0,5687.9,3790.9,4901.6,5087.0,3994.755189491817,4813.963625760416,5250.600971573784,4344.2673039939455,5327.761210636809,5728.475060393005,4137.4,5090.717214718543,5262.761448559863,5133.501191674586,0.46387432600951994,4830.292887759469,0.7910970827890315,4686.439928942005
148,False,High,Master Protein,4.936048942270731e+18,3365,NP_006383.2,NOP56#10528#nucleolar protein 56 [Homo sapiens],0,234.771,0,61,27,405,27,27,1,594,66.0,9.19,2557,655.71,61,54,206,199,27,24,0,6548.0,5965.5,5849.0,6897.9,6227.3,6225.6,7355.9,6824.4,6437.4,7109.4,6641.7,6452.3,6195.26715475165,5395.021606138223,5467.66220672537,6768.837712321798,5744.237575227431,5917.630892374256,7355.9,6400.348297738618,5956.240536746297,6143.568726641162,0.3262338518240765,6570.829611494971,0.1566291738533492,5685.983655871748
149,False,High,Master Protein,1.7347905829773722e+18,2589,NP_002878.2,"RARS1#5917#arginine--tRNA ligase, cytoplasmic [Homo sapiens]",0,232.408,0,48,32,369,32,32,1,660,75.3,6.68,1924,502.87,43,48,182,187,30,30,0,8565.0,8484.3,5988.2,8613.9,8433.8,6025.7,8251.1,7938.5,5693.1,7902.8,7614.5,5423.4,8103.613802756244,7672.949763298721,5597.786771467407,8452.730710820502,7779.575556333099,5727.619581755904,8251.1,7445.220819646859,5267.572777790777,7319.975282969835,0.870930941851174,6987.964532479212,0.9133877090813148,7124.7834458407915
150,False,High,Master Protein,-4.630001761870028e+18,1063,NP_005403.2,"SHMT2#6472#serine hydroxymethyltransferase, mitochondrial isoform 1 precursor [Homo sapiens]",0,230.6,0,58,23,682,0,22,1,504,56.0,8.53,4633,1161.6,58,58,327,355,23,23,1,6292.9,6332.9,8155.0,6282.0,6349.8,8320.5,6613.4,6730.7,8722.4,6731.5,7013.6,8944.6,5953.909083405109,5727.287290170607,7623.317711719164,6164.461431566931,5857.235038488453,7908.9,6613.4,6312.470589002597,8070.449631484124,6643.532156685127,0.8232492119665488,6998.773406828906,0.523754179351241,6434.838028431627
151,False,High,Master Protein,-4.739744454313001e+18,1035,NP_055752.1,INPP5F#22876#phosphatidylinositide phosphatase SAC2 isoform 1 [Homo sapiens],0,228.585,0,35,31,277,0,31,1,1132,128.3,7.02,1089,432.1,35,33,131,146,31,29,0,3686.8,3938.8,6089.7,3554.3,3736.9,5982.4,3836.1,4162.4,6472.0,3806.9,4138.9,6416.1,3488.196540338788,3562.1341215752636,5692.669266591808,3487.797718277355,3447.0222078376482,5686.461553993149,3836.1,3903.75853620937,5988.254381244297,4207.093826702718,0.9705893231396978,4576.037639151223,0.7615424024008844,4247.666642835286
152,False,High,Master Protein,-6.936751801547794e+18,515,NP_001337407.1,CAP1#10487#adenylyl cyclase-associated protein 1 isoform a [Homo sapiens],0,227.649,0,59,25,393,0,1,1,475,51.6,8.02,1997,566.81,59,59,189,204,25,22,0,43.8,229.8,413.9,34.1,208.8,380.4,42.4,203.9,378.6,41.1,182.8,344.2,41.44054694229112,207.8243173397978,386.9149234678801,33.46197625221782,192.60302309307207,361.58230394808004,42.4,191.23014739887822,350.30177823533546,195.88243443112333,0.9120706621778141,194.64397521140458,0.9026669812434289,212.05992924998966
153,False,High,Master Protein,4.804495115062909e+18,3326,NP_038203.2,"IARS1#3376#isoleucine--tRNA ligase, cytoplasmic isoform 1 [Homo sapiens]",0,225.937,0,32,33,336,33,33,1,1262,144.4,6.15,1335,457.49,32,32,162,174,33,31,0,5872.5,4978.3,6232.5,5738.9,4973.7,6335.0,5563.2,4812.8,6121.6,5301.6,4633.9,5855.8,5556.155523255813,4502.22714975072,5826.159121801312,5631.523035596858,4587.881494051784,6021.6190733729945,5563.2,4513.74425405258,5664.0448115304525,5413.6745343405455,0.8498608259386985,5246.996355194344,0.9344416480155923,5294.847264935949
154,False,High,Master Protein,9.124965961007811e+18,4351,NP_003277.1,TOP1#7150#DNA topoisomerase 1 [Homo sapiens],0,225.761,0,45,36,512,32,36,1,765,90.7,9.31,1266,545.38,45,41,247,265,35,31,0,7124.0,8225.4,8121.2,7090.9,8189.9,7895.8,7478.1,8432.9,8109.6,7510.4,8526.6,8411.5,6740.23873097904,7438.808267392396,7591.721373441285,6958.226610171594,7554.595300909726,7505.209136470165,7478.1,7908.9,7503.4529867334295,7339.343682517162,0.8130475392542776,7630.150995577809,0.2964157589404041,7256.922790604241
155,False,High,Master Protein,5.335677543697525e+18,3472,NP_001307524.1,DDX5#1655#probable ATP-dependent RNA helicase DDX5 isoform a [Homo sapiens],0,225.109,0,51,30,454,0,23,1,614,69.1,8.92,2639,645.39,51,51,224,230,30,29,0,5753.4,4706.0,6342.0,5691.5,4742.9,6278.1,5190.9,4395.1,5661.5,5373.1,4607.5,5906.0,5443.471296296296,4255.9670905182265,5928.52004018675,5585.009907316649,4374.985048985303,5967.533812871823,5190.9,4121.999121298723,5238.334700156765,5309.176256391259,0.8920622812148004,4850.411273818497,0.5941401630756513,5209.319475667091
156,False,High,Master Protein,-4.59588785408189e+18,1073,NP_002798.2,PSMD1#5707#26S proteasome non-ATPase regulatory subunit 1 isoform 1 [Homo sapiens],0,223.629,0,34,23,281,0,23,1,953,105.8,5.39,1863,456.62,32,32,134,147,22,22,0,2701.1,2671.6,3765.5,2720.7,2677.2,3826.0,2671.0,2589.9,3666.4,2509.5,2495.0,3570.8,2555.595007895492,2416.115953894707,3520.0003486791556,2669.794685906423,2469.524968509447,3636.7347394988283,2671.0,2428.969881061082,3392.3572100423503,2925.351464638233,0.8589809301704171,2830.7756970344776,0.9996599737927737,2830.570436823118
157,False,High,Master Protein,-1.0348152531040134e+18,1903,NP_006576.2,CCT8#10694#T-complex protein 1 subunit theta isoform 1 [Homo sapiens],0,222.382,0,60,31,379,1,31,1,548,59.6,5.6,2275,557.21,60,59,182,197,31,30,0,6198.6,7757.1,6841.6,6304.0,7798.4,6839.2,6061.1,7411.8,6431.8,5501.7,6833.8,6007.9,5864.68891042205,7015.291610254767,6395.5475728384845,6186.0498033425565,7193.464632610216,6500.8772165134305,6061.1,6951.2486831339165,5951.059105266852,6626.797217488735,0.6750471066877406,6321.135929466924,0.8318718835099339,6425.176031171767
158,False,High,Master Protein,-2.2452179096500692e+18,1629,NP_002215.2,"ITPR3#3710#inositol 1,4,5-trisphosphate receptor type 3 [Homo sapiens]",0,220.021,0,24,42,184,0,37,1,2671,303.9,6.48,659,263.01,23,24,87,97,40,41,5,2744.9,3048.6,2919.6,2666.3,2935.2,2885.4,2834.9,3138.0,3000.3,2967.4,3201.1,3116.9,2597.0355548377834,2757.0635937428524,2729.2505691153,2616.412530243061,2707.5114625612314,2742.664510546241,2834.9,2943.0122733579196,2776.044440674794,2688.862834450178,0.9328876323473136,2851.318904677571,0.08690111415908519,2694.4499058986453
159,False,High,Master Protein,2.6134710795696123e+18,2782,NP_001524.2,HNRNPL#3191#heterogeneous nuclear ribonucleoprotein L isoform a [Homo sapiens],0,219.41,0,75,24,442,0,23,1,589,64.1,8.22,1830,629.95,62,71,207,235,22,22,1,6029.8,7389.6,7356.9,6356.1,7936.9,8014.2,6647.3,8124.8,8394.5,6532.6,8018.1,8381.6,5704.981962388745,6682.935489182636,6877.251511140003,6237.17499286574,7321.220948215534,7617.752103839914,6647.3,7619.944588457115,7767.058313250193,7058.716014973729,0.3160256881079949,7344.7676339024365,0.14164234923814234,6421.722987570462
160,False,High,Master Protein,-9.517702952766802e+17,1927,NP_001609.2,PARP1#142#poly [ADP-ribose] polymerase 1 [Homo sapiens],0,219.241,0,39,31,239,31,31,1,1014,113.0,8.88,1045,363.46,38,37,116,123,30,27,0,3827.0,4577.5,4228.3,3690.5,4586.5,4317.0,3667.7,4366.4,4159.9,3595.7,4243.8,4026.0,3620.844135802469,4139.755494442665,3952.6271343301223,3621.4493653609934,4230.717267319804,4103.445862628448,3667.7,4095.0824698502292,3848.9708591684407,3985.2041651030813,0.7536293248801277,3870.584443006223,0.8715903382794278,3904.4089215250847
161,False,High,Master Protein,8.957423501143175e+18,4306,NP_005991.1,TUBA4A#7277#tubulin alpha-4A chain isoform 1 [Homo sapiens],0,219.036,0,51,20,581,0,2,1,448,49.9,5.06,3737,972.71,51,51,245,336,20,20,0,1059.2,1175.4,1217.5,765.9,850.9,826.2,709.7,787.3,774.5,829.2,941.3,988.6,1002.1421762848119,1062.996965192334,1138.1225400390047,751.5697246795786,784.8942162351293,785.3293888588427,709.7,738.3790831149427,716.6104787196706,773.9311099245169,0.012380103789045943,721.5631872782045,0.009948286712290182,1067.753893838717
162,False,High,Master Protein,-7.740854368523393e+18,334,NP_004719.2,DDX21#9188#nucleolar RNA helicase 2 isoform 1 [Homo sapiens],0,218.682,0,39,27,261,0,26,1,783,87.3,9.28,1216,400.82,39,37,122,139,27,25,1,3863.8,3523.4,2923.7,3897.7,3524.2,3124.2,4089.7,3736.4,3282.6,4002.5,3656.7,3194.7,3655.661764283663,3186.458658464071,2733.0832610365815,3824.7725759023288,3250.821714485654,2969.6515089237423,4089.7,3504.2291453711064,3037.2441025761013,3348.4152664372414,0.6910143240849105,3543.7244159824027,0.4341292301900427,3191.7345612614386
163,False,High,Master Protein,-1.0881370772428978e+18,1886,NP_000405.1,HSD17B4#3295#peroxisomal multifunctional enzyme type 2 isoform 2 [Homo sapiens],0,218.058,0,54,28,222,3,28,1,736,79.6,8.84,1317,352.23,54,52,111,111,27,25,0,2965.2,3087.7,4257.0,3051.3,3116.3,4362.7,3231.8,3422.8,4613.4,3024.1,3238.5,4495.4,2805.4682601205855,2792.424476284132,3979.4559777790905,2994.2090363164884,2874.5632225332397,4146.885166756805,3231.8,3210.115490519276,4268.574283441353,3338.5524752021774,0.8087760929066615,3570.1632579868765,0.513055753218826,3192.449571394603
164,False,High,Master Protein,3.930283768056647e+18,3099,NP_006810.1,STIP1#10963#stress-induced-phosphoprotein 1 isoform b [Homo sapiens],0,217.272,0,52,35,324,0,35,1,543,62.6,6.8,1276,414.66,52,49,163,161,35,29,0,7977.4,9604.0,7025.6,7773.2,9677.4,7073.3,7006.6,8694.5,6368.6,6946.7,8576.7,6352.3,7547.667104507607,8685.573297351688,6567.5513078423255,7627.7605221038,8926.707354793562,6723.396715341626,7006.6,8154.244809021808,5892.58294999883,7759.288197412996,0.8661632281091499,7017.80925300688,0.5507662821018944,7600.263903233874
165,False,High,Master Protein,-3.9704437046129316e+18,1212,NP_000959.2,RPL4#6124#60S ribosomal protein L4 [Homo sapiens],0,214.635,0,52,27,454,27,27,1,427,47.7,11.06,2056,683.42,52,42,241,213,27,19,0,11363.6,11159.7,12506.1,11847.3,11738.8,13237.8,11771.2,11474.6,12828.2,10937.6,10664.2,11958.5,10751.456603502727,10092.502324703837,11690.738643106199,11625.63258806159,10828.200993701888,12582.950113574905,11771.2,10761.596122330397,11869.364161538642,11678.927898446127,0.29217861238919784,11467.38676128968,0.3499635161044855,10844.899190437587
166,False,High,Master Protein,3.3907998309615365e+18,2967,NP_705935.1,TPM3#7170#tropomyosin alpha-3 chain isoform Tpm3.1cy [Homo sapiens],0,214.122,0,67,30,525,0,10,1,248,29.0,4.78,2461,605.06,67,51,296,229,29,18,22,12323.1,12333.6,11520.6,12130.7,11997.3,11148.5,11571.3,11646.2,10859.1,12411.5,12763.8,12148.3,11659.269498277346,11154.142734299958,10769.490377637254,11903.73006811668,11066.648701889431,10597.003984135568,11571.3,10922.533313569473,10047.443317578793,11189.127584713895,0.9916532319342672,10847.092210382754,0.5426260466222118,11194.30087007152
167,False,High,Master Protein,5.468726202432711e+18,3500,NP_001337414.1,CAP1#10487#adenylyl cyclase-associated protein 1 isoform b [Homo sapiens],0,214.014,0,59,25,383,0,1,1,474,51.6,8.02,1968,540.17,59,59,188,195,25,22,26,6868.3,6751.0,5728.1,6602.5,6502.6,5460.3,6440.9,6407.0,5416.3,6300.3,6255.2,5287.0,6498.312980907263,6105.404553354982,5354.644535192955,6478.964756752733,5998.182078376487,5190.188891292591,6440.9,6008.884523710704,5011.462021806781,5889.11190880727,0.8568392995139386,5820.415515172494,0.7750567417257549,5986.1206898184
168,False,High,Master Protein,2.9218257312440545e+18,2851,NP_004484.1,HSD17B10#3028#3-hydroxyacyl-CoA dehydrogenase type-2 isoform 1 [Homo sapiens],0,210.402,0,72,13,354,3,13,1,261,26.9,7.78,2866,617.76,72,72,165,189,13,13,0,3545.1,4405.7,5429.6,3421.8,4456.1,5353.7,3568.3,4587.0,5760.1,3722.2,4700.8,5873.1,3354.129748062015,3984.384660156428,5075.605867265528,3357.7768428105264,4110.432620713786,5088.862199387056,3568.3,4301.974919659903,5329.564904419852,4185.690554303789,0.9497070630390506,4399.946608026585,0.733321548247833,4138.040091827991
169,False,High,Master Protein,-7.146574646182382e+18,455,NP_001317309.1,DNM1L#10059#dynamin-1-like protein isoform 8 [Homo sapiens],0,208.487,0,50,25,353,0,25,1,712,79.6,7.08,2829,610.93,46,49,172,181,23,24,0,4983.7,4673.6,3535.3,4896.5,4657.3,3459.7,4586.7,4283.9,3302.1,4525.3,4216.0,3214.6,4715.234104938271,4226.6654896400305,3304.808719342828,4804.884654515677,4296.025188943317,3288.5549341986657,4586.7,4017.7088202160585,3055.286587192026,4129.821592552554,0.9413824847732952,3886.565135802695,0.7641162065176053,4082.236104640377
170,False,High,Master Protein,-3236565185957520.0,2139,XP_011532966.1,CANX#821#calnexin isoform X3 [Homo sapiens],0,207.257,0,41,27,553,0,27,1,646,73.4,4.65,2594,772.75,41,38,271,282,26,22,0,13773.1,13321.4,11447.8,13757.7,13535.3,11230.2,15180.0,14968.7,12394.9,15631.1,15235.0,12687.1,13031.159750933102,12047.479812925945,10701.436725961821,13500.288289886721,12485.343383484953,10674.662433747972,15180.0,14038.581203381993,11468.450900816584,12220.09803570655,0.7974961338390999,13562.344034732858,0.28592248974912143,11926.692096606957
171,False,High,Master Protein,-6.404819527966531e+18,636,NP_001290203.1,ACLY#47#ATP-citrate synthase isoform 3 [Homo sapiens],0,207.115,0,34,30,255,0,30,1,1155,126.1,8.18,1461,407.26,34,31,123,132,30,28,0,4693.6,3951.4,4778.9,4619.8,3808.9,4873.3,4597.1,3808.5,4776.3,4666.5,3806.1,4641.3,4440.761441286248,3573.529188583451,4467.3296152709645,4533.3618149558915,3513.4370433869835,4632.22671353885,4597.1,3571.8490258392726,4419.298424155923,4226.341857293908,0.8940313384363157,4196.082483331732,0.9383413614474881,4160.540081713554
172,False,High,Master Protein,-3.551355837434089e+18,1298,XP_024307077.1,TRIM28#10155#transcription intermediary factor 1-beta isoform X1 [Homo sapiens],0,206.724,0,44,29,233,0,29,1,872,92.4,6.02,1041,309.87,42,40,115,118,28,25,0,3695.0,5027.1,4763.1,3683.1,4930.1,4912.6,3383.2,4915.6,4518.2,3574.7,4992.6,4658.7,3495.9548162503584,4546.360425147509,4452.559729330418,3614.187822127374,4547.663621413576,4669.5826140255995,3383.2,4610.156510808856,4180.489948290789,4277.144685855516,0.8241742982402311,4057.9488196998814,0.8384348627520103,4164.958323576096
