Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Intensity: F1: 126  Sample  DGN,Intensity: F1: 127N  Sample  DGD,Intensity: F1: 127C  Sample  CA4N,Intensity: F1: 128N  Sample  CA4D,Intensity: F1: 128C  Sample  CA3N,Intensity: F1: 129N  Sample  CA3D,Intensity: F1: 129C  Sample  CA2N,Intensity: F1: 130N  Sample  CA2D,Intensity: F1: 130C  Sample  CA1N,Intensity: F1: 131  Sample  CA1D,Found in Sample: [S1] F1: 126  Sample  DGN,Found in Sample: [S2] F1: 127N  Sample  DGD,Found in Sample: [S3] F1: 127C  Sample  CA4N,Found in Sample: [S4] F1: 128N  Sample  CA4D,Found in Sample: [S5] F1: 128C  Sample  CA3N,Found in Sample: [S6] F1: 129N  Sample  CA3D,Found in Sample: [S7] F1: 129C  Sample  CA2N,Found in Sample: [S8] F1: 130N  Sample  CA2D,Found in Sample: [S9] F1: 130C  Sample  CA1N,Found in Sample: [S10] F1: 131  Sample  CA1D,Modifications,normalized Intensity: F1: 129N  Sample  CA3D,normalized Intensity: F1: 130C  Sample  CA1N,normalized Intensity: F1: 126  Sample  DGN,normalized Intensity: F1: 127C  Sample  CA4N,normalized Intensity: F1: 127N  Sample  DGD,normalized Intensity: F1: 128C  Sample  CA3N,normalized Intensity: F1: 128N  Sample  CA4D,normalized Intensity: F1: 129C  Sample  CA2N
False,High,IsMasterProtein,NP_002558.1,PEBP1#5037#phosphatidylethanolamine-binding protein 1 [Homo sapiens],0.0,13.49,27,4,10,4,1,187,21.0,7.53,62.0,15.48,4.0,4.0,0,153.4,122.8,66.7,144.4,132.5,117.7,154.1,137.3,192.5,258.4,High,High,High,High,High,High,High,High,High,High,0.0,86.26875,62.471698113207545,49.471500000000006,66.7,73.16951501154735,50.27205882352941,80.4647948164147,47.4436754176611
False,High,IsMasterProtein,NP_002570.2,PALM#5064#paralemmin-1 isoform 1 [Homo sapiens],0.0,7.419,8,3,4,3,1,387,42.1,5.0,63.0,2.64,3.0,1.0,0,44.1,16.3,10.9,20.5,18.2,12.3,28.2,21.4,23.9,30.2,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],9.01534090909091,7.756226415094339,14.22225,10.9,9.712240184757507,6.905294117647058,11.423326133909288,8.682100238663484
False,High,IsMasterProtein,NP_002619.1,PFN2#5217#profilin-2 isoform b [Homo sapiens],0.0,5.507,10,1,2,1,1,140,15.1,6.1,41.0,3.39,1.0,1.0,0,28.5,21.3,7.8,18.5,22.0,13.7,33.9,24.9,31.0,43.6,High,High,High,High,High,High,High,High,High,High,0.0,10.041477272727272,10.060377358490566,9.19125,7.8,12.691454965357968,8.347058823529412,10.308855291576675,10.436992840095465
False,High,IsMasterProtein,NP_002620.1,PGAM1#5223#phosphoglycerate mutase 1 isoform 1 [Homo sapiens],0.0,15.33,15,3,10,3,1,254,28.8,7.18,65.0,13.12,3.0,3.0,0,21.9,12.7,7.1,13.6,17.7,8.6,19.4,11.1,23.5,25.3,High,High,High,High,High,High,High,High,High,High,0.0,6.30340909090909,7.626415094339622,7.062749999999999,7.1,7.567205542725174,6.715588235294117,7.578401727861771,5.972792362768496
False,Low,IsMasterProtein,NP_002728.2,PRKCA#5578#protein kinase C alpha type [Homo sapiens],0.057,1.196,1,1,1,1,1,672,76.7,7.05,0.0,1.75,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_002736.3,MAPK1#5594#mitogen-activated protein kinase 1 [Homo sapiens],0.0,5.606,6,2,3,2,1,360,41.4,6.98,69.0,0.0,2.0,0.0,0,39.9,21.1,19.5,30.0,21.9,24.8,31.5,25.6,29.1,42.3,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],18.177272727272726,9.44377358490566,12.86775,19.5,12.57228637413395,8.309117647058823,16.7170626349892,9.698090692124106
False,High,IsMasterProtein,NP_002789.1,PSMB6#5694#proteasome subunit beta type-6 isoform 1 precursor [Homo sapiens],0.009,1.469,5,1,2,1,1,239,25.3,4.92,0.0,2.32,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_002810.1,PTBP1#5725#polypyrimidine tract-binding protein 1 isoform a [Homo sapiens],0.0,5.762,4,2,4,2,1,557,59.6,9.16,51.0,4.92,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,Medium,IsMasterProtein,NP_002818.1,PTPN1#5770#tyrosine-protein phosphatase non-receptor type 1 isoform 1 [Homo sapiens],0.043,1.387,2,1,1,1,1,435,49.9,6.27,0.0,0.0,0.0,1.0,0,20.5,13.9,6.2,13.4,21.6,8.1,35.3,14.7,21.8,28.0,High,High,High,High,High,High,High,High,High,High,0.0,5.936931818181818,7.074716981132076,6.61125,6.2,8.282217090069285,8.195294117647059,7.466954643628511,10.86801909307876
False,High,IsMasterProtein,NP_002842.2,PTPRZ1#5803#receptor-type tyrosine-protein phosphatase zeta isoform 1 precursor [Homo sapiens],0.006,2.501,0,1,4,1,1,2315,254.4,4.88,16.0,4.79,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_002853.2,"PYGB#5834#glycogen phosphorylase, brain form [Homo sapiens]",0.0,9.209,5,3,6,2,1,843,96.6,6.86,49.0,8.36,3.0,3.0,0,35.7,21.7,22.0,25.3,46.9,24.0,55.9,20.3,44.3,65.4,High,High,High,High,High,High,High,High,High,High,0.0,17.59090909090909,14.376603773584904,11.513250000000001,22.0,12.929792147806005,17.79441176470588,14.098056155507562,17.210262529832935
False,High,IsMasterProtein,NP_003078.2,SNCG#6623#gamma-synuclein isoform 1 [Homo sapiens],0.0,7.85,24,2,4,2,1,127,13.3,4.86,60.0,6.01,2.0,2.0,0,14.5,11.5,10.0,13.8,12.2,12.3,16.5,10.5,14.8,21.8,High,High,High,High,High,High,High,High,High,High,0.0,9.01534090909091,4.8030188679245285,4.6762500000000005,10.0,6.852193995381063,4.628823529411764,7.6898488120950335,5.079952267303103
False,High,IsMasterProtein,NP_003079.1,FSCN1#6624#fascin [Homo sapiens],0.009,1.743,3,1,2,1,1,493,54.5,7.24,16.0,2.25,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_003156.1,STXBP1#6812#syntaxin-binding protein 1 isoform a [Homo sapiens],0.0,11.347,7,4,9,4,1,603,68.7,6.77,72.0,13.98,4.0,4.0,0,98.5,73.2,41.4,71.7,59.9,62.6,83.2,69.9,85.2,95.4,High,High,High,High,High,High,High,High,High,High,0.0,45.882954545454545,27.649811320754715,31.76625,41.4,43.61570438799077,22.726764705882353,39.9537796976242,25.61527446300716
False,Medium,IsMasterProtein,NP_003170.1,SYP#6855#synaptophysin [Homo sapiens],0.049,1.231,3,1,1,1,1,313,33.8,4.81,35.0,0.0,1.0,0.0,0,52.3,35.7,15.5,53.2,39.8,21.9,51.7,65.5,42.5,39.9,High,High,High,High,High,High,High,High,High,High,0.0,16.051704545454545,13.792452830188678,16.86675,15.5,21.2715935334873,15.100588235294117,29.644924406047522,15.917183770883057
False,High,IsMasterProtein,NP_003290.1,HSP90B1#7184#endoplasmin precursor [Homo sapiens],0.0,32.697,11,8,16,7,1,803,92.4,4.84,206.0,25.3,8.0,6.0,0,81.5,53.3,32.4,46.7,141.9,44.2,165.4,56.7,162.5,211.1,High,High,High,High,High,High,High,High,High,High,0.0,32.39659090909091,52.73584905660377,26.28375,32.4,31.758429561200924,53.8385294117647,26.02289416846653,50.92267303102626
False,High,IsMasterProtein,NP_003312.3,"TUFM#7284#elongation factor Tu, mitochondrial isoform 1 precursor [Homo sapiens]",0.0,7.15,5,2,4,2,1,455,49.8,7.61,51.0,6.05,2.0,2.0,0,75.3,44.9,23.5,40.6,79.7,34.5,94.5,50.1,91.3,113.3,High,High,High,High,High,High,High,High,High,High,0.0,25.286931818181817,29.629433962264148,24.28425,23.5,26.753348729792148,30.239117647058823,22.623758099352056,29.094272076372317
False,High,IsMasterProtein,NP_003320.2,TXN#7295#thioredoxin isoform 1 [Homo sapiens],0.0,6.151,21,2,4,2,1,105,11.7,4.92,75.0,6.56,2.0,2.0,0,17.9,13.1,10.8,15.2,17.9,11.1,26.5,10.4,17.8,29.3,High,High,High,High,High,High,High,High,High,High,0.0,8.135795454545454,5.776603773584905,5.772749999999999,10.8,7.80554272517321,6.791470588235294,8.469978401727863,8.158711217183772
False,High,IsMasterProtein,NP_003356.2,"UQCRC1#7384#cytochrome b-c1 complex subunit 1, mitochondrial precursor [Homo sapiens]",0.0,5.284,4,2,4,2,1,480,52.6,6.37,45.0,5.87,2.0,2.0,0,138.2,79.4,45.2,73.2,117.0,47.8,143.8,86.8,149.3,151.1,High,High,High,High,High,High,High,High,High,High,0.0,35.03522727272727,48.452075471698116,44.5695,45.2,47.309930715935344,44.391176470588235,40.78963282937366,44.27255369928402
False,High,IsMasterProtein,NP_003396.1,YWHAH#7533#14-3-3 protein eta [Homo sapiens],0.0,18.916,15,4,12,1,1,246,28.2,4.84,84.0,18.09,4.0,4.0,0,37.4,26.2,11.0,19.1,21.2,14.8,25.9,22.3,25.8,25.6,High,High,High,High,High,High,High,High,High,High,0.0,10.847727272727273,8.372830188679245,12.0615,11.0,15.61108545034642,8.043529411764705,10.64319654427646,7.97398568019093
False,High,IsMasterProtein,NP_003484.1,H3-4#8290#histone H3.1t [Homo sapiens],0.0,7.365,17,3,7,3,1,136,15.5,11.12,18.0,7.21,3.0,3.0,0,84.8,36.1,29.7,46.4,179.5,31.0,201.1,63.4,151.1,226.9,High,High,High,High,High,High,High,High,High,High,0.0,22.721590909090907,49.03622641509433,27.348,29.7,21.509930715935337,68.10441176470587,25.855723542116632,61.913842482100236
False,High,IsMasterProtein,NP_003502.1,H2AC16#8332#histone H2A type 1 [Homo sapiens],0.0,39.06,49,4,24,1,1,130,14.1,10.9,530.0,50.28,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,High,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,Not Found,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_003964.3,RPL14#9045#60S ribosomal protein L14 [Homo sapiens],0.007,2.815,5,1,2,1,1,215,23.4,10.93,35.0,3.09,1.0,1.0,0,35.2,16.0,16.0,30.8,39.3,13.5,51.2,29.5,35.7,55.2,High,High,High,High,High,High,High,High,High,High,0.0,9.894886363636363,11.58566037735849,11.352000000000002,16.0,9.533487297921479,14.910882352941174,17.16285097192225,15.763245823389022
False,Medium,IsMasterProtein,NP_004025.1,ANXA7#310#annexin A7 isoform 2 [Homo sapiens],0.042,1.362,2,1,1,1,1,488,52.7,5.68,0.0,2.08,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,Not Found,High,High,High,High,High,Not Found,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004030.1,ANXA2#302#annexin A2 isoform 2 [Homo sapiens],0.0,11.42,10,3,7,3,1,339,38.6,7.75,67.0,9.16,3.0,2.0,0,36.0,26.0,16.3,25.5,31.1,17.7,42.2,20.2,38.7,44.1,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],12.973295454545454,12.559245283018868,11.61,16.3,15.491916859122403,11.79970588235294,14.209503239740823,12.992362768496422
False,High,IsMasterProtein,NP_004035.2,ATIC#471#bifunctional purine biosynthesis protein PURH [Homo sapiens],0.009,1.94,4,1,2,1,1,592,64.6,6.71,15.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not Found,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004037.1,"ATP5F1A#498#ATP synthase subunit alpha, mitochondrial isoform a precursor [Homo sapiens]",0.0,51.47,25,13,33,13,1,553,59.7,9.13,270.0,50.8,13.0,13.0,0,666.2,429.9,232.1,435.8,457.2,347.7,586.2,476.4,639.2,585.5,High,High,High,High,High,High,High,High,High,High,0.0,254.84829545454542,207.43849056603773,214.84950000000003,232.1,256.15288683602773,173.4670588235294,242.84319654427648,180.4768496420048
False,Medium,IsMasterProtein,NP_004068.2,"CS#1431#citrate synthase, mitochondrial precursor [Homo sapiens]",0.042,1.357,2,1,1,1,1,466,51.7,8.32,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004115.1,GMFB#2764#glia maturation factor beta [Homo sapiens],0.002,3.822,11,1,1,1,1,142,16.7,5.29,58.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,Not Found,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004125.3,"HSPA9#3313#stress-70 protein, mitochondrial precursor [Homo sapiens]",0.0,7.673,5,4,6,3,1,679,73.6,6.16,38.0,5.12,4.0,2.0,0,31.4,17.8,10.0,14.6,26.4,12.6,40.3,20.1,33.7,39.4,High,High,High,High,High,High,High,High,High,High,0.0,9.235227272727272,10.936603773584906,10.1265,10.0,10.606004618937645,10.016470588235293,8.135637149028078,12.407398568019092
False,Medium,IsMasterProtein,NP_004162.2,SLC1A2#6506#excitatory amino acid transporter 2 isoform 1 [Homo sapiens],0.042,1.324,2,1,1,1,1,574,62.1,6.54,20.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004172.2,UCHL1#7345#ubiquitin carboxyl-terminal hydrolase isozyme L1 [Homo sapiens],0.0,6.384,12,3,5,3,1,223,24.8,5.48,24.0,4.86,3.0,2.0,0,131.0,113.5,76.9,108.9,104.6,95.0,134.5,107.3,136.6,157.8,High,High,High,High,High,High,High,High,High,High,0.0,69.63068181818181,44.33056603773584,42.2475,76.9,67.62817551963049,39.68647058823529,60.68293736501081,41.40930787589499
False,High,IsMasterProtein,NP_004200.2,SYNGR3#9143#synaptogyrin-3 [Homo sapiens],0.007,3.076,7,1,2,1,1,229,24.5,8.18,77.0,2.96,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004243.1,SLC9A3R1#9368#Na(+)/H(+) exchange regulatory cofactor NHE-RF1 [Homo sapiens],0.006,2.435,4,1,2,1,1,358,38.8,5.77,28.0,2.67,1.0,1.0,0,32.7,19.2,10.3,18.1,12.8,14.0,23.4,20.2,22.9,33.4,High,High,High,High,High,High,High,High,High,High,0.0,10.261363636363637,7.431698113207546,10.545750000000002,10.3,11.440184757505774,4.856470588235294,10.085961123110152,7.204295942720764
False,High,IsMasterProtein,NP_004334.1,CALR#811#calreticulin precursor [Homo sapiens],0.0,7.748,12,4,7,4,1,417,48.1,4.44,34.0,10.67,3.0,4.0,0,93.4,54.4,30.7,51.7,143.1,38.0,153.9,70.6,140.3,207.1,High,High,High,High,High,High,High,High,High,High,0.0,27.852272727272727,45.53132075471698,30.1215,30.7,32.41385681293303,54.29382352941176,28.80907127429806,47.38210023866349
False,High,IsMasterProtein,NP_004376.2,VCAN#1462#versican core protein isoform 1 precursor [Homo sapiens],0.003,4.96,0,2,4,2,1,3396,372.6,4.51,39.0,5.18,2.0,2.0,0,25.9,40.3,15.9,44.8,20.7,37.9,31.7,37.1,27.7,96.1,High,High,High,High,High,High,High,High,High,High,0.0,27.77897727272727,8.989433962264151,8.35275,15.9,24.01247113163972,7.853823529411764,24.96414686825054,9.759665871121719
False,Medium,IsMasterProtein,NP_004377.2,NCAN#1463#neurocan core protein precursor [Homo sapiens],0.042,1.323,1,1,2,1,1,1321,143.0,5.38,0.0,1.77,1.0,1.0,0,23.6,14.1,11.5,14.3,21.4,10.8,24.1,14.8,31.3,30.5,High,High,High,High,High,High,High,High,High,High,0.0,7.915909090909091,10.157735849056603,7.611000000000001,11.5,8.401385681293302,8.119411764705882,7.968466522678187,7.419809069212411
False,High,IsMasterProtein,NP_004441.1,ERH#2079#enhancer of rudimentary homolog [Homo sapiens],0.007,2.801,7,1,2,1,1,104,12.3,5.92,20.0,2.37,1.0,1.0,0,4.2,0.0,2.3,3.5,48.7,0.0,51.3,8.6,42.1,53.6,High,Not Found,High,High,High,Not Found,High,High,High,High,0.0,0.0,13.662641509433962,1.3545,2.3,0.0,18.47735294117647,1.9503239740820737,15.794033412887828
False,High,IsMasterProtein,NP_004452.1,FARSA#2193#phenylalanine--tRNA ligase alpha subunit [Homo sapiens],0.008,3.51,2,1,1,1,1,508,57.5,7.8,67.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004542.1,"NDUFS3#4722#NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial precursor [Homo sapiens]",0.009,1.554,5,1,2,1,1,264,30.2,7.5,0.0,1.69,1.0,1.0,0,21.3,15.9,10.6,9.7,22.3,10.3,22.4,10.6,23.4,21.5,High,High,High,High,High,High,High,High,High,High,0.0,7.5494318181818185,7.593962264150942,6.86925,10.6,9.47390300230947,8.460882352941177,5.405183585313175,6.896420047732697
False,Medium,IsMasterProtein,NP_004587.1,SNRPA#6626#U1 small nuclear ribonucleoprotein A [Homo sapiens],0.042,1.367,3,1,2,1,1,282,31.3,9.83,0.0,0.0,1.0,1.0,0,21.7,9.7,3.8,11.6,31.1,5.7,28.9,18.1,31.4,34.0,High,High,High,High,High,High,High,High,High,High,0.0,4.177840909090909,10.190188679245281,6.99825,3.8,5.779676674364896,11.79970588235294,6.463930885529158,8.89761336515513
False,Medium,IsMasterProtein,NP_004631.1,DDX39B#7919#spliceosome RNA helicase DDX39B [Homo sapiens],0.031,1.443,2,1,2,1,1,428,49.0,5.67,0.0,2.02,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004702.2,SYNGR1#9145#synaptogyrin-1 isoform 1a [Homo sapiens],0.0,5.422,5,1,2,1,1,233,25.4,4.68,45.0,4.07,1.0,1.0,0,60.3,34.9,15.7,27.9,30.2,20.9,41.3,34.7,49.2,38.0,High,High,High,High,High,High,High,High,High,High,0.0,15.318749999999998,15.96679245283019,19.446749999999998,15.7,20.794919168591225,11.458235294117646,15.546868250539958,12.715274463007159
False,High,IsMasterProtein,NP_004823.1,GSTO1#9446#glutathione S-transferase omega-1 isoform 1 [Homo sapiens],0.009,1.949,6,1,2,1,1,241,27.5,6.6,24.0,2.98,1.0,1.0,0,47.1,19.1,13.5,23.2,37.3,19.1,42.0,27.3,41.4,45.5,High,High,High,High,High,High,High,High,High,High,0.0,13.999431818181819,13.435471698113206,15.18975,13.5,11.380600461893765,14.15205882352941,12.927861771058316,12.930787589498808
False,High,IsMasterProtein,NP_004879.1,ATP6V1G1#9550#V-type proton ATPase subunit G 1 [Homo sapiens],0.007,2.876,13,1,1,1,1,118,13.7,8.79,33.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_004896.1,PRDX6#9588#peroxiredoxin-6 [Homo sapiens],0.0,16.629,30,7,14,7,1,224,25.0,6.38,97.0,18.2,7.0,7.0,0,167.0,175.1,95.8,203.2,143.3,176.0,165.8,184.8,160.0,455.2,High,High,High,High,High,High,High,High,High,High,0.0,129.0,51.92452830188679,53.8575,95.8,104.33210161662818,54.369705882352946,113.23023758099353,51.045823389021486
False,High,IsMasterProtein,NP_004930.1,DDX1#1653#ATP-dependent RNA helicase DDX1 [Homo sapiens],0.009,1.79,2,1,2,1,1,740,82.4,7.23,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,Not Found,Not Found,High,Not Found,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_005013.1,PFN1#5216#profilin-1 isoform 2 [Homo sapiens],0.0,6.629,10,1,4,1,1,140,15.0,8.27,64.0,5.2,1.0,1.0,0,18.5,8.0,5.7,5.7,17.3,3.3,17.9,5.5,19.6,19.1,High,High,High,High,High,High,High,High,High,High,0.0,2.4187499999999997,6.360754716981132,5.9662500000000005,5.7,4.766743648960739,6.563823529411764,3.1762419006479488,5.510978520286396
False,High,IsMasterProtein,NP_005091.2,AKAP12#9590#A-kinase anchor protein 12 isoform 1 [Homo sapiens],0.003,5.226,3,3,3,3,1,1782,191.4,4.41,0.0,0.0,3.0,0.0,0,64.4,36.1,24.3,42.3,75.0,32.4,99.1,48.0,84.6,109.5,High,High,High,High,High,High,High,High,High,High,0.0,23.74772727272727,27.455094339622637,20.769000000000002,24.3,21.509930715935337,28.455882352941174,23.571058315334774,30.51050119331742
False,High,IsMasterProtein,NP_005156.1,ALDOC#230#fructose-bisphosphate aldolase C [Homo sapiens],0.0,30.072,18,5,14,4,1,364,39.4,6.87,258.0,29.27,5.0,5.0,0,115.2,76.8,41.6,70.9,69.2,67.4,86.9,82.4,102.7,109.6,High,High,High,High,High,High,High,High,High,High,0.0,49.40113636363637,33.32905660377359,37.152,41.6,45.760739030023096,26.255294117647058,39.50799136069115,26.75441527446301
False,High,IsMasterProtein,NP_005262.1,"GLUD1#2746#glutamate dehydrogenase 1, mitochondrial isoform a precursor [Homo sapiens]",0.0,13.548,9,4,8,4,1,558,61.4,7.8,99.0,11.79,4.0,4.0,0,144.2,116.1,36.2,93.2,82.5,78.7,115.6,102.5,117.5,160.4,High,High,High,High,High,High,High,High,High,High,0.0,57.683522727272724,38.13207547169811,46.5045,36.2,69.17736720554272,31.301470588235293,51.93434125269979,35.59045346062052
False,High,IsMasterProtein,NP_005264.2,GNB2#2783#guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 [Homo sapiens],0.0,10.41,6,2,6,1,1,340,37.3,6.0,80.0,9.98,2.0,2.0,0,22.1,15.8,12.9,21.1,16.1,20.0,18.6,16.7,21.5,33.5,High,High,High,High,High,High,High,High,High,High,0.0,14.659090909090908,6.977358490566037,7.127250000000001,12.9,9.414318706697461,6.108529411764706,11.757667386609073,5.726491646778044
False,High,IsMasterProtein,NP_005304.3,PDIA3#2923#protein disulfide-isomerase A3 precursor [Homo sapiens],0.0,6.248,4,2,4,2,1,505,56.7,6.35,22.0,6.04,2.0,2.0,0,85.7,58.0,27.7,72.6,143.7,50.4,148.3,88.9,150.7,191.6,High,High,High,High,High,High,High,High,High,High,0.0,36.94090909090909,48.906415094339614,27.638250000000003,27.7,34.55889145496536,54.52147058823529,40.455291576673865,45.657995226730314
False,High,IsMasterProtein,NP_005309.1,H1-0#3005#histone H1.0 [Homo sapiens],0.009,1.955,4,1,2,1,1,194,20.9,10.84,0.0,2.55,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_005312.1,H1-4#3008#histone H1.4 [Homo sapiens],0.0,22.426,33,7,15,4,1,219,21.9,11.03,132.0,15.89,7.0,5.0,2,183.3,118.6,52.6,128.4,374.4,80.0,534.8,137.3,406.5,620.3,High,High,High,High,High,High,High,High,High,High,Acetyl [N-Term],58.63636363636363,131.92075471698112,59.114250000000006,52.6,70.66697459584296,142.05176470588233,71.54902807775379,164.65202863961812
False,High,IsMasterProtein,NP_005313.1,H1-5#3009#histone H1.5 [Homo sapiens],0.0,7.908,16,4,8,1,1,226,22.6,10.92,16.0,8.1,4.0,4.0,0,39.5,20.3,12.2,18.9,28.1,17.9,36.9,20.3,32.9,50.6,High,High,High,High,High,High,High,High,High,High,0.0,13.119886363636361,10.67698113207547,12.73875,12.2,12.095612009237877,10.661470588235295,10.531749460043196,11.360620525059666
False,Medium,IsMasterProtein,NP_005331.1,HINT1#3094#histidine triad nucleotide-binding protein 1 [Homo sapiens],0.042,1.323,6,1,1,1,1,126,13.8,6.95,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_005337.2,HSPA1B#3304#heat shock 70 kDa protein 1B [Homo sapiens],0.0,14.737,6,4,10,1,1,641,70.0,5.66,55.0,14.52,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,High,High,High,High,High,High,High,High,High,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,High,IsMasterProtein,NP_005338.1,HSPA5#3309#endoplasmic reticulum chaperone BiP precursor [Homo sapiens],0.0,18.45,11,7,13,5,1,654,72.3,5.16,102.0,16.85,7.0,6.0,0,63.1,41.2,32.2,38.4,72.8,33.6,86.1,45.4,80.8,92.2,High,High,High,High,High,High,High,High,High,High,0.0,24.627272727272725,26.22188679245283,20.34975,32.2,24.54872979214781,27.62117647058823,21.39784017278618,26.508114558472553
False,High,IsMasterProtein,NP_005372.2,NCL#4691#nucleolin [Homo sapiens],0.0,5.774,4,3,6,3,1,710,76.6,4.7,31.0,8.03,3.0,3.0,0,62.1,19.0,20.5,32.1,184.1,22.3,215.7,46.2,168.3,227.7,High,High,High,High,High,High,High,High,High,High,0.0,16.344886363636363,54.61811320754717,20.027250000000002,20.5,11.321016166281757,69.84970588235294,17.887257019438447,66.40883054892602
