,Checked,Protein FDR Confidence: Combined,Master,Unique Sequence ID,Protein Group IDs,Accession,Description,Exp. q-value: Combined,Sum PEP Score,# Decoy Protein: Combined,Coverage [%],# Peptides,# PSMs,# Protein Unique Peptides,# Unique Peptides,# Protein Groups,# AAs,MW [kDa],calc. pI,Score Mascot: Mascot,Score Sequest HT: Sequest HT,Coverage [%] (by Search Engine): Mascot,Coverage [%] (by Search Engine): Sequest HT,# PSMs (by Search Engine): Mascot,# PSMs (by Search Engine): Sequest HT,# Peptides (by Search Engine): Mascot,# Peptides (by Search Engine): Sequest HT,# Razor Peptides,Abundances (by Bio. Rep.): Cntrol 1,Abundances (by Bio. Rep.): Cntrol 2,Abundances (by Bio. Rep.): Cntrol 3,Abundances (by Bio. Rep.): Sample- A1,Abundances (by Bio. Rep.): Sample- A2,Abundances (by Bio. Rep.): Sample- A3,Abundances (by Bio. Rep.): Sample- B1,Abundances (by Bio. Rep.): Sample- B2,Abundances (by Bio. Rep.): Sample- B3,Abundances (by Bio. Rep.): Sample- C1,Abundances (by Bio. Rep.): Sample- C2,Abundances (by Bio. Rep.): Sample- C3,normalized Abundances (by Bio. Rep.): Cntrol 1,normalized Abundances (by Bio. Rep.): Cntrol 2,normalized Abundances (by Bio. Rep.): Cntrol 3,normalized Abundances (by Bio. Rep.): Sample- A1,normalized Abundances (by Bio. Rep.): Sample- A2,normalized Abundances (by Bio. Rep.): Sample- A3,normalized Abundances (by Bio. Rep.): Sample- B1,normalized Abundances (by Bio. Rep.): Sample- B2,normalized Abundances (by Bio. Rep.): Sample- B3,normalized Abundances (by Bio. Rep.): Sample- C1,normalized Abundances (by Bio. Rep.): Sample- C2,normalized Abundances (by Bio. Rep.): Sample- C3,average_normalized(by Bio. Rep.): Sample- A,P VALUE of(by Bio. Rep.): Sample- A,significant(by Bio. Rep.): Sample- A,Expression (by Bio. Rep.): Sample- A,Adjusted P Value(by Bio. Rep.): Sample- A,average_normalized_of_CONTROL,average_normalized(by Bio. Rep.): Sample- B,P VALUE of(by Bio. Rep.): Sample- B,significant(by Bio. Rep.): Sample- B,Expression (by Bio. Rep.): Sample- B,Adjusted P Value(by Bio. Rep.): Sample- B,average_normalized(by Bio. Rep.): Sample- C,P VALUE of(by Bio. Rep.): Sample- C,significant(by Bio. Rep.): Sample- C,Expression (by Bio. Rep.): Sample- C,Adjusted P Value(by Bio. Rep.): Sample- C,FOLDCHANGE of (by Bio. Rep.): Sample- A,FOLDCHANGE of (by Bio. Rep.): Sample- B,FOLDCHANGE of (by Bio. Rep.): Sample- C,LOG2 foldchange of(by Bio. Rep.): Sample- A,LOG2 foldchange of(by Bio. Rep.): Sample- B,LOG2 foldchange of(by Bio. Rep.): Sample- C
100,False,High,Master Protein,-4912222715256497152,990,XP_005245768.1,HNRNPR#10236#heterogeneous nuclear ribonucleoprotein R isoform X2 [Homo sapiens],0,290.33799999999997,0,48,30,844,0,3,1,633,70.9,8.13,4528,1347.76,48,46,370,474,29,27,23,12906.7,11554.1,9075.1,13466.0,12007.7,9375.9,13433.1,12150.8,9394.1,14105.0,12673.8,9848.2,12194.48702944376,10221.611111732973,8374.301258625319,13166.47050090928,10999.403911682894,8830.863590861965,13158.55756407714,11303.818143296015,8684.993139387985,14105.0,11758.114602652893,9253.43264578256,10998.912667818047,0.9971484458131687,0,Downregulated,0.0012401833147159085,11004.254458204397,11049.122948920378,0.9768115591500153,0,Downregulated,0.01018920978659291,11705.515749478485,0.6772737957075755,0,Downregulated,0.16923572728712394,0.9995145704412199,1.0040773766988393,1.063726379096155,-0.0007004968518506409,0.00587045123918791,0.08912709605770312
101,False,High,Master Protein,-6496925005546959872,616,NP_006077.2,TUBB3#10381#tubulin beta-3 chain isoform 1 [Homo sapiens],0,287.567,0,62,24,924,2,9,1,450,50.4,4.93,5568,1428.13,62,62,459,465,24,22,2,1841.5,3207.4,2245.9,1413.3,2577.3,1841.4,1431.4,2659.8,1731.5,1556.9,2873.5,1909.5,1739.8829960191752,2837.503178938414,2072.4667713575172,1381.8634159316118,2360.882075799722,1734.3564048478784,1402.1453943780675,2474.3963769907127,1600.798971785514,1556.9,2665.8888660640923,1794.1785947809549,1825.7006321930705,0.6854823512473343,0,Downregulated,0.16400372228156493,1968.4385872411383,1825.7802477180983,0.7197246087117941,0,Downregulated,0.14283364772931198,2005.6558202816825,0.9260591676860697,0,Downregulated,0.033361264529016034,0.9274867115625274,0.9275271575919559,1.0189069820525647,-0.10860148301934282,-0.10853857105188021,0.027022351153560043
102,False,High,Master Protein,-1576452256134887168,1782,NP_002131.2,HNRNPK#3190#heterogeneous nuclear ribonucleoprotein K isoform a [Homo sapiens],0,286.996,0,65,28,966,0,2,1,464,51.0,5.33,4760,1452.0,65,65,454,512,28,27,30,15473.4,14622.4,11865.6,16157.6,14812.5,12283.3,15842.1,14782.5,12263.5,16177.9,15013.2,12386.8,14619.552294652784,12936.056146320716,10949.312846618177,15798.20019051625,13568.682632127957,11569.251671373924,15518.323007039811,13752.07325470532,11337.798550673779,16177.9,13928.49233478108,11638.717684122927,13645.37816467271,0.9110165010039704,0,Downregulated,0.04047375669322658,13482.86338441106,13536.06493747297,0.9705724060932324,0,Downregulated,0.012972060075952599,13915.036672968,0.781778799407313,0,Downregulated,0.10691611111694584,1.0120534322441885,1.0039458645797317,1.0320535242578086,0.017285460386724846,0.005681477448024118,0.04551779360894455
103,False,High,Master Protein,8372900262212064256,4168,NP_112420.1,HNRNPA1#3178#heterogeneous nuclear ribonucleoprotein A1 isoform b [Homo sapiens],0,283.57,0,50,22,877,0,17,1,372,38.7,9.13,5254,1460.88,50,49,420,457,22,17,1,21466.3,13552.9,13119.3,22341.1,14111.0,13680.1,22421.7,13927.3,13781.6,23650.3,14344.6,14247.0,20281.75419899344,11989.897372898433,12106.199436070474,21844.15818415746,12926.088143254521,12884.853401737517,21963.450739923654,12956.48569864755,12741.305867490175,23650.3,13308.198861368706,13386.573678891993,15885.033243049833,0.989126298382025,0,Downregulated,0.0047482511850421545,15836.605465286159,15887.080768687127,0.9888634704113668,0,Downregulated,0.004863666077292198,16781.690846753565,0.8160967243299455,0,Downregulated,0.08825836532294865,1.0030579645284357,1.003187255217768,1.0596772700777974,0.004404978553700832,0.004590924952232139,0.08362495181524174
104,False,High,Master Protein,8961190954250988544,4308,XP_016858683.1,IMMT#10989#MICOS complex subunit MIC60 isoform X1 [Homo sapiens],0,282.857,0,57,37,363,0,37,1,758,83.6,6.48,1584,543.15,55,56,173,190,36,33,0,6969.8,6553.6,5357.9,6995.5,6470.1,5416.1,7412.0,6947.0,5750.4,7761.5,7385.7,6140.4,6585.194952839775,5797.799100047014,4944.151437845158,6839.8963603973625,5926.800573713491,5101.253244431734,7260.515343810421,6462.753451746175,5316.335204941044,7761.5,6852.081224322104,5769.559698032454,5955.983392847528,0.6720984205243759,0,Downregulated,0.1725671252187028,6218.1533826772275,6346.5346668325465,0.8495543112623765,0,Downregulated,0.07080885184191792,6794.38030745152,0.43103559817480025,0,Downregulated,0.3654868610400608,0.9578379667249666,1.0206462073632614,1.092668496467065,-0.06214647271891771,0.029482862947965094,0.1278557696787691
105,False,High,Master Protein,-806880739347862400,1963,NP_006000.2,TUBA1A#7846#tubulin alpha-1A chain isoform 1 [Homo sapiens],0,282.481,0,75,26,1313,0,2,1,451,50.1,5.06,11045,2246.44,75,75,595,718,26,26,3,1050.5,933.1,1350.0,800.3,704.2,1158.1,849.8,678.9,1229.0,900.9,818.3,1278.7,992.5316792387421,825.4892486959637,1245.7500963233665,782.4986144272758,645.0677677329625,1090.7777519573842,832.4319939517128,631.5766976235035,1136.2298217293655,900.9,759.177608874281,1201.4748201866494,839.4480447058742,0.6171858418456935,0,Downregulated,0.20958404514747506,920.3255083951007,866.7461711015272,0.7600181970133618,0,Downregulated,0.1191760093404181,953.8508096869767,0.8310115046564336,0,Downregulated,0.08039296373187024,0.9121208062240242,0.9417821881444891,1.0364276562868922,-0.13270317949068788,-0.0865346575744242,0.05161941836858283
106,False,High,Master Protein,-9165754455413115904,17,NP_001269633.1,PDIA6#10130#protein disulfide-isomerase A6 isoform a [Homo sapiens],0,281.64799999999997,0,49,18,734,0,18,1,492,53.9,5.33,5143,1480.45,49,47,322,412,18,16,0,8922.0,9365.5,12687.3,8432.4,8654.4,11787.2,8960.4,9415.7,12915.3,8864.8,9431.6,12855.2,8429.669340474113,8285.413737715195,11707.559405246997,8244.834832308587,7927.683171070931,11101.990776161028,8777.26952059888,8759.370616900314,11940.39789795059,8864.8,8750.164408968189,12078.829364560424,9091.502926513516,0.6953512872047021,0,Downregulated,0.1577957370626098,9572.33192266294,9825.679345149927,0.8412980507424742,0,Downregulated,0.0750501173280218,9897.93125784287,0.802854891058304,0,Downregulated,0.09536294252638268,0.9497688755431644,1.0264666357721233,1.0340146306887938,-0.07435161583921582,0.03768673491035157,0.04825659906951765
107,False,High,Master Protein,4156195419215823872,3155,NP_001257376.1,"ACADVL#37#very long-chain specific acyl-CoA dehydrogenase, mitochondrial isoform 3 [Homo sapiens]",0,279.889,0,60,36,463,0,36,1,678,72.9,8.75,2920,739.3,60,60,221,242,36,36,0,4142.0,5579.1,7820.9,3974.4,5249.2,7454.9,4525.2,6495.2,9101.4,5148.3,7202.7,9893.6,3913.4376158085383,4935.684350444381,7216.9532802484555,3885.995868024198,4808.420514603616,7021.534464266562,4432.715061226513,6042.446555316218,8414.387387703538,5148.3,6682.30302265524,9296.090780479106,5238.650282298125,0.528695928247494,0,Downregulated,0.27679403430163046,5983.189075064697,6296.516334748757,0.8210445944386543,0,Downregulated,0.08563325385173323,7042.231267711449,0.48384852858529454,0,Downregulated,0.31529057532953925,0.8755615469567086,1.052367935519516,1.177002962694322,-0.19171949947431383,0.07363919697285363,0.2351179518623609
108,False,High,Master Protein,-3622804810067189248,1282,NP_001339990.1,GSN#2934#gelsolin isoform b [Homo sapiens],0,279.77,0,57,35,496,2,35,1,731,80.6,5.85,2580,767.9,57,52,243,253,35,30,0,10494.0,11876.0,12149.1,10363.0,11740.5,12101.2,10031.0,11330.4,11721.1,9666.9,10875.8,11160.7,9914.923790510573,10506.387651391346,11210.92036684608,10132.491742233988,10754.640907510433,11397.737442351008,9825.9888577661,10540.604823616652,10836.341223329593,9666.9,10090.020577532574,10486.66616536884,10761.62336403181,0.49042621976427625,0,Downregulated,0.30942631908804863,10446.968629038098,10400.978301570782,0.9000211075706256,0,Downregulated,0.04574730523405763,10081.19558096714,0.26714292207491797,0,Downregulated,0.573256327917637,1.0301192380456763,0.9955977347017696,0.9649876379398455,0.04281134146747986,-0.0063651471500138085,-0.051417634161686675
109,False,High,Master Protein,-6568070672358433792,602,XP_024308601.1,HDLBP#3069#vigilin isoform X1 [Homo sapiens],0,279.73,0,36,33,434,0,33,1,1268,141.4,6.87,1944,677.61,36,34,209,225,33,32,0,4414.6,4550.7,6152.7,4033.1,4151.2,5540.2,3881.2,3892.9,5275.0,3976.6,4044.4,5334.3,4170.995098683818,4025.8856757482818,5677.575272332427,3943.390180990437,3802.6204450625855,5218.139108362233,3801.8769768479497,3621.542091881775,4876.820430937676,3976.6,3752.191031811246,5012.142905545978,4321.383244805085,0.9971259715880991,0,Downregulated,0.0012499717689507287,4323.314934850366,4100.079833222467,0.6448710347895543,0,Downregulated,0.19052712951880663,4246.977979119075,0.8715572862547449,0,Downregulated,0.05970406204030798,0.9995531923826069,0.9483648299992224,0.9823429574570346,-0.0006447511844434973,-0.0764859332552674,-0.025701305945512162
110,False,High,Master Protein,-8533826193911874560,171,NP_060918.2,CAND1#55832#cullin-associated NEDD8-dissociated protein 1 isoform 1 [Homo sapiens],0,279.07,0,44,35,307,2,35,1,1230,136.3,5.78,1707,499.84,42,43,150,157,34,34,0,3635.4,3440.8,4652.3,3477.2,3310.8,4362.3,3370.6,3196.7,4036.2,3149.3,3109.9,4019.6,3434.792638462183,3043.986075354273,4293.0393875001455,3399.855281877451,3032.7894993045893,4108.712362804334,3301.712495662089,2973.87130548395,3731.5303551375628,3149.3,2885.2089036271864,3776.842251679248,3513.7857146621245,0.8190058964799634,0,Downregulated,0.0867129715002746,3427.636713074418,3335.7047187612006,0.7397237279438253,0,Downregulated,0.13093045031283543,3270.450385102145,0.6309508589566264,0,Downregulated,0.20000446407605513,1.025133644198377,0.973179189625741,0.9541414854810314,0.03581200266120977,-0.03922262473920042,-0.06772488183578783
111,False,High,Master Protein,-1166114306662382592,1872,NP_001091868.1,COPA#1314#coatomer subunit alpha isoform 1 [Homo sapiens],0,275.817,0,47,39,296,0,39,1,1233,139.2,7.59,912,401.74,46,38,147,149,38,33,0,4612.1,3784.5,4209.7,4480.1,3652.8,4066.8,4168.3,3420.2,3717.3,4043.6,3383.2,3673.2,4357.596723290816,3348.048506794421,3884.6179114759084,4380.447385350043,3346.071488178025,3830.390261342105,4083.10929676268,3181.792047741799,3436.702291549692,4043.6,3138.7629064444177,3451.362563157581,3852.3030449567245,0.6871620070468252,0,Downregulated,0.16294086050692166,3706.8751151739566,3567.2012120180566,0.6706823465875915,0,Downregulated,0.17348312482156067,3544.5751565339997,0.6200446115852483,0,Downregulated,0.20757706232707623,1.0392319474663347,0.9623203105537195,0.9562165021487807,0.055517687075105925,-0.05541091655567037,-0.06459079131138018
112,False,High,Master Protein,-9169618704545617920,16,NP_908932.1,ALDOA#226#fructose-bisphosphate aldolase A isoform 1 [Homo sapiens],0,275.625,0,84,31,788,1,26,1,364,39.4,8.09,3165,1069.29,84,80,352,436,31,27,5,17242.5,16510.3,16416.0,15506.8,14913.9,14797.4,15457.8,14560.7,14740.2,15937.3,15055.6,15354.5,16291.030441955269,14606.232068100919,15148.321171292137,15161.876189180159,13661.567993741306,13937.202924457475,15141.877237122602,13545.73401250044,13627.546638124652,15937.3,13967.828923582581,14427.187867800036,14253.54903579298,0.5331386574842516,0,Downregulated,0.27315982596610555,14621.142122321464,14105.05262924923,0.43855275606406957,0,Downregulated,0.3579781553438514,14777.438930460872,0.8266303577633046,0,Downregulated,0.08268864942088452,0.9748587980710962,0.9647025185341478,1.010689781060318,-0.03673482584563544,-0.05184396204056888,0.015340247484189913
113,False,High,Master Protein,-3779865839115366400,1248,NP_005262.1,"GLUD1#2746#glutamate dehydrogenase 1, mitochondrial isoform a precursor [Homo sapiens]",0,274.65,0,55,28,738,1,28,1,558,61.4,7.8,3695,1136.35,55,54,339,399,27,27,0,16215.8,13916.0,10100.4,16880.4,14388.6,10403.7,18077.2,15774.1,10983.2,18603.7,16068.5,11514.0,15320.985439504608,12311.122478676487,9320.425387336689,16504.92266772234,13180.377851182195,9798.915895034144,17707.74257597541,14674.552932660048,10154.141072431219,18603.7,14907.546631059982,10818.629138679189,13161.405471312893,0.8480758907180467,0,Downregulated,0.07156528283131176,13608.588505855194,14178.812193688893,0.8272591213374828,0,Downregulated,0.08235843562208647,14776.625256579724,0.6665855542459191,0,Downregulated,0.17614410228554486,0.9671396460882113,1.0419017510587785,1.0858308523490128,-0.0482038782221958,0.05921924120270264,0.11879938170276945
114,False,High,Master Protein,-1612190288293860864,1772,NP_001407.1,EIF4A1#1973#eukaryotic initiation factor 4A-I isoform 1 [Homo sapiens],0,272.916,0,75,25,631,2,14,1,406,46.1,5.48,3470,917.27,75,71,310,321,25,23,13,10059.6,13108.1,10820.3,9799.1,12680.6,10616.0,8420.6,10990.9,9192.7,8434.4,11016.8,9045.3,9504.494698210423,11596.394406635476,9984.733160924236,9581.13479024656,11615.799965229486,9998.874548639664,8248.501821922562,10224.76996009746,8498.795673076924,8434.4,10220.833290292288,8499.022594067645,10398.603101371904,0.3891561892350678,0,Downregulated,0.4098760580347859,9700.646242445226,8990.68915169898,0.38252263704308487,0,Downregulated,0.4173428589365141,9051.418628119978,0.3975827325295764,0,Downregulated,0.40057248576860693,1.0719495218651274,0.9268134232501104,0.933073776932041,0.10023697084281005,-0.10964915565212047,-0.09993693727663633
115,False,High,Master Protein,-7561791203154465792,376,NP_001290043.1,TUBA1C#84790#tubulin alpha-1C chain isoform a [Homo sapiens],0,271.844,0,64,26,1251,0,3,1,519,57.7,5.07,10671,2135.43,64,64,572,679,26,26,26,24867.1,28731.6,26574.4,17933.4,19945.6,18996.7,16904.1,18699.6,17873.9,19323.6,22242.6,20710.6,23494.892451973083,25418.09762922833,24522.267673878272,17534.500377321147,18270.752155771905,17892.390743984844,16558.618108918745,17396.128464988167,16524.70155460416,19323.6,20635.566275384437,19459.814194852286,17899.21442569263,0.06775548393645105,0,Downregulated,1.169055548468974,19752.610802575447,16826.482709503693,0.00865992524572779,1,Downregulated,2.0624858568865845,19806.32682341224,0.9575859931660684,0,Downregulated,0.018822215081986813,0.9061695491594882,0.8518611983844571,1.002719439033841,-0.142147083416683,-0.2313097169194487,0.003917996243464306
116,False,High,Master Protein,6942352143814959104,3826,NP_005989.3,CCT3#7203#T-complex protein 1 subunit gamma isoform a [Homo sapiens],0,267.93,0,70,34,371,2,34,1,545,60.5,6.49,2191,591.58,70,61,188,183,34,28,0,7371.3,7115.1,9402.9,7387.9,6986.2,9177.7,6955.4,6564.8,8491.9,6510.0,6049.0,7757.3,6964.539521344634,6294.543514517899,8676.787837569616,7223.568053888882,6399.563247566063,8644.185281184084,6813.247223737048,6107.195028073023,7850.895055446379,6510.0,5611.958152365301,7288.809433513643,7422.438860879676,0.6246886592587582,0,Downregulated,0.20433637826407677,7032.107695767215,6923.779102418816,0.8621164076793212,0,Downregulated,0.0644340893962781,6470.255861959648,0.37948892121113953,0,Downregulated,0.4208008983642857,1.055506994773048,0.984595145860237,0.9201019298743451,0.07793613935863704,-0.022397467909163693,-0.12013440156711284
117,False,High,Master Protein,-1926666985468568320,1695,NP_001095868.1,HNRNPR#10236#heterogeneous nuclear ribonucleoprotein R isoform 1 [Homo sapiens],0,265.54,0,48,28,833,0,1,1,636,71.2,8.13,4395,1325.2,48,46,364,469,27,26,0,124.8,27.9,111.3,133.3,34.6,103.1,131.9,29.6,109.4,141.8,23.7,111.7,117.913330384574,24.682402784929145,102.70517460799307,130.3349560204372,31.69461057023644,97.10662829358981,129.20425982846663,27.536706804618806,101.14201993262213,141.8,21.987668740462492,104.95404505736195,86.3787316280878,0.9894873304184817,0,Downregulated,0.004589762210053553,85.92181691877431,85.96099552190253,0.9991339128154791,0,Downregulated,0.0003762998628612016,89.58057126594149,0.9299347091359503,0,Downregulated,0.031547542260444365,1.0053177961744622,1.0004559796863381,1.0425823670677956,0.00765163124556699,0.000657689697048102,0.06016136531611265
118,False,High,Master Protein,7379954125319751680,3939,NP_036205.1,CCT5#22948#T-complex protein 1 subunit epsilon isoform a [Homo sapiens],0,265.079,0,76,33,482,0,32,1,541,59.6,5.66,2440,780.75,73,71,237,245,32,28,1,6895.6,8745.2,9390.7,7051.1,8789.2,9421.4,6501.8,8184.2,8547.8,5955.1,7656.0,8340.6,6515.0894310886915,7736.65049586962,8665.52994781025,6894.259627874753,8051.163908205842,8873.718601408602,6368.917790392147,7613.713372647338,7902.5754842784945,5955.1,7102.851977931682,7836.881899780064,7939.714045829732,0.5039573407824764,0,Downregulated,0.2976062243617713,7459.704378107291,7295.068882439326,0.7776917938229808,0,Downregulated,0.10919248368111054,6964.944625903915,0.47482987666246707,0,Downregulated,0.3234619627135888,1.0643470093977412,0.97793002412386,0.9336756891257789,0.08996858986007851,-0.03219685819787384,-0.09900657593694974
119,False,High,Master Protein,-9142633453092604928,22,NP_001129172.1,YWHAZ#7534#14-3-3 protein zeta/delta [Homo sapiens],0,265.001,0,73,20,1304,16,16,1,245,27.7,4.79,7268,2102.56,73,73,588,716,20,20,0,21582.9,22490.9,21121.5,21356.9,22412.9,20625.4,19805.4,20753.1,19158.8,19737.6,20609.3,19166.9,20391.920018888002,19897.113003425202,19490.452340365915,20881.85012927889,20530.87101877608,19426.411747881742,19400.6220440236,19306.4874995586,17712.611805165638,19737.6,19120.27263176429,18009.343654520602,20279.71096531224,0.20636751727611866,0,Downregulated,0.6853586606200353,19492.12965780405,18806.573782915944,0.34185779834048685,0,Downregulated,0.4661545086771736,18955.738762094963,0.4134189133712709,0,Downregulated,0.3836096588531789,1.0404050927905082,0.9648290932328357,0.9724816679795514,0.05714536641356079,-0.0516546843016115,-0.04025704043302329
120,False,High,Master Protein,-3959572878681588736,1215,NP_110379.2,TCP1#6950#T-complex protein 1 subunit alpha isoform a [Homo sapiens],0,264.83799999999997,0,71,29,556,10,29,1,556,60.3,6.11,3488,899.99,71,71,263,293,29,29,0,8081.6,7059.2,7210.7,7924.9,6930.8,7293.4,7549.2,6601.0,6730.6,7096.4,6182.4,6350.1,7635.64399708312,6245.090241554546,6653.874236710295,7748.623353085993,6348.815229485395,6869.42272353509,7394.911283525855,6140.871676259753,6222.5455151600245,7096.4,5735.719967132292,5966.595179218927,6988.953768702158,0.5336850081367873,0,Downregulated,0.27271499688709117,6671.542783562607,6586.1094916485445,0.8613203920411299,0,Downregulated,0.06483527059864581,6266.238382117073,0.4474550661140504,0,Downregulated,0.3492505704453214,1.0475768492291755,0.9871943724734025,0.9392487742948864,0.06705608252612559,-0.0185939244963194,-0.09042076671378722
121,False,High,Master Protein,-2262993958771163136,1626,NP_005909.2,"MDH2#4191#malate dehydrogenase, mitochondrial isoform 1 precursor [Homo sapiens]",0,262.31,0,78,20,762,0,20,1,338,35.5,8.68,6628,1372.6,78,78,357,405,20,20,0,14605.1,12634.2,14261.2,15296.3,13158.0,14800.0,16765.1,14635.9,16613.9,17525.6,14917.1,16844.8,13799.166519228702,11177.147428865657,13159.919461990215,14956.058422921333,12053.112308762167,13939.651782202998,16422.45895716623,13615.692132490552,15359.811745508145,17525.6,13839.335585162578,15827.483421506273,13649.607504628833,0.5492059575782055,0,Downregulated,0.26026476034768814,14306.286480483737,15132.65427838831,0.44428204630218204,0,Downregulated,0.3523412364990222,15730.806335556283,0.3148501557619228,0,Downregulated,0.5018960875087284,0.954098572208048,1.057762564662177,1.0995729993954642,-0.06778976965310674,0.08101582288939643,0.13694338624822128
122,False,High,Master Protein,-469021931412063744,2032,NP_057535.1,COPB1#1315#coatomer subunit beta [Homo sapiens],0,261.14799999999997,0,46,33,315,33,33,1,953,107.1,6.05,1393,497.19,46,42,158,157,33,30,0,4121.7,4053.6,4391.5,3993.7,3925.5,4232.3,3761.5,3723.4,4027.1,3689.2,3613.8,4066.9,3894.257803253996,3586.1142626877704,4052.378924447454,3904.8665705837957,3595.872652990264,3986.2694755282255,3684.623376381935,3463.8572336593797,3723.1172620718703,3689.2,3352.7019955393826,3821.285638708911,3829.0028997007616,0.5083583041534816,0,Downregulated,0.2938300777456192,3729.545432987749,3623.8659573710615,0.34758966414699805,0,Downregulated,0.4589331461205602,3621.0625447494313,0.5305504242770255,0,Downregulated,0.2752733338275273,1.0266674500954764,0.9716642476903606,0.9709125709318919,0.03796895109034599,-0.041470208907183496,-0.0425867056917869
123,False,High,Master Protein,3406961842154121216,2971,XP_011526432.1,PRKCSH#5589#glucosidase 2 subunit beta isoform X1 [Homo sapiens],0,255.90900000000002,0,51,25,666,1,25,1,535,60.2,4.41,2794,878.45,51,50,303,363,24,21,0,19613.1,20010.4,14995.9,21168.3,20974.6,15856.9,23855.2,24063.3,17979.1,22586.4,22748.0,17051.4,18530.816828250707,17702.679307797356,13837.884347744866,20697.445232763846,19213.346210013908,14935.112455757751,23367.65321501165,22385.947190931878,16621.96060850646,22586.4,21104.45099190046,16021.606122570292,18281.9679661785,0.7651067531120957,0,Downregulated,0.11627796477715178,18917.1085426041,20791.853671483328,0.47738053857728274,0,Downregulated,0.3211352898972896,19904.15237149025,0.6833682784379721,0,Downregulated,0.16534518476916954,0.9664250709882449,1.099103154409514,1.0521773095852986,-0.04927021336049534,0.13632679426821392,0.07337784351290605
124,False,High,Master Protein,-7575182119282234368,371,NP_002620.1,PGAM1#5223#phosphoglycerate mutase 1 isoform 1 [Homo sapiens],0,255.74099999999999,0,81,20,512,5,14,1,254,28.8,7.18,2100,887.95,81,81,235,277,20,18,8,7371.4,7171.1,7705.0,6848.9,6570.3,7144.8,6772.6,6495.7,6912.2,6870.9,6627.7,7115.1,6964.634003179878,6344.085254874746,7110.003327534471,6696.5572414731605,6018.586700278164,6729.461084694864,6634.183245748848,6042.91170239062,6390.43757018529,6870.9,6148.8469245216575,6685.394144920645,6481.535008815396,0.7975328195138984,0,Downregulated,0.09825143611967256,6553.000099983528,6355.844172774919,0.3864706420528377,0,Downregulated,0.4128834913412892,6568.380356480768,0.952985874427448,0,Downregulated,0.020913536616320113,0.989094294204526,0.9699136389134031,1.0023470557397485,-0.015820029619313086,-0.04407179940003051,0.0033821182171999884
125,False,High,Master Protein,-3283541064302857216,1363,NP_036565.2,SF3B1#23451#splicing factor 3B subunit 1 isoform 1 [Homo sapiens],0,255.66400000000002,0,36,33,368,29,33,1,1304,145.7,7.09,1499,543.51,34,35,175,193,31,31,0,6191.4,4535.5,4681.6,5983.9,4510.1,4627.8,6320.0,4800.7,4880.9,6454.6,4812.4,5008.4,5849.748347300091,4012.438631937138,4320.076778479609,5850.797774423812,4131.3833275382485,4358.778413356692,6190.8333746467715,4466.063120166672,4512.468785092646,6454.6,4464.702828970536,4705.925150092136,4780.319838439585,0.8025687754185222,0,Downregulated,0.09551774084841276,4943.15137766703,5056.45509330203,0.867445533242698,0,Downregulated,0.061757784957564066,5208.4093263542245,0.7237714567051291,0,Downregulated,0.14039854811354516,0.9670591639246348,1.022921352590354,1.0536617085783817,-0.04832393952896312,0.032695227595834486,0.07541174582190964
126,False,High,Master Protein,-2651873567954206720,1525,NP_064502.9,"LARS1#51520#leucine--tRNA ligase, cytoplasmic isoform 1 [Homo sapiens]",0,253.97,0,34,33,388,0,33,1,1176,134.4,7.3,2891,631.67,32,34,185,203,32,32,0,7086.9,6035.7,5581.3,7008.9,6066.5,5516.7,6828.8,5937.1,5334.0,6711.9,5653.0,5253.3,6695.833181910557,5339.626469139672,5150.300009340448,6852.9982989620585,5557.091185674548,5196.005201816167,6689.234643795548,5523.249390868322,4931.366858506458,6711.9,5244.569256955042,4936.034779765797,5868.6982288175905,0.8251802086291935,0,Downregulated,0.08345119682371115,5735.684106394551,5714.616964390109,0.9726034321001298,0,Downregulated,0.012064202236977958,5630.8346789069465,0.8716068876303307,0,Downregulated,0.059679346521207446,1.0231906290436648,0.9963270044839194,0.9817198043785725,0.0330749563785692,-0.005308767935992027,-0.02661677555641025
127,False,High,Master Protein,6713486079386730496,3784,XP_011543629.1,SERPINH1#871#serpin H1 isoform X1 [Homo sapiens],0,251.047,0,56,21,381,21,21,1,418,46.4,8.69,2136,693.04,56,52,184,197,21,18,0,7308.5,6203.7,6384.0,7204.7,6246.4,6137.3,7736.2,6782.5,6652.1,7640.1,6524.2,6546.5,6905.204928811371,5488.251690210213,5891.01378883583,7044.443043064095,5721.8848400556335,5780.528708305031,7578.0894229339165,6309.720064267805,6149.9710310219,7640.1,6052.8248268576135,6151.13389407359,6182.28553047492,0.6901892853315108,0,Downregulated,0.16103178708672225,6392.763853203083,6679.260172741207,0.6062767730079609,0,Downregulated,0.21732906964677362,6614.686240310401,0.7184673988087827,0,Downregulated,0.14359293363785972,0.9670755360965346,1.044815720730021,1.0347146230024005,-0.04829951511714855,0.06324850954733711,0.049232923522067464
